date;insee;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois;tH2_obs
2016-06-20;67124001;8.56479974393727;0.0;0.000190282746921238;3;0.539610067646421;-84723.0391280646;2398.0484509464104;-11536.9256153106;3.60000000000276e-12;14.057386249303601;99.15725506070879;0.0;4.8074761034270095;6.68917486257863;4.8074761034270095;1024.75820584661;0.0234557410167328;0.0;10.458304461871801;3.8438743074075097;0.00230321788204558;-0.00111491574539287;9.14086632386321;1.18083410372493;18.0074347459013;1.66879886703097;1;juin;10.338206175965928
2016-06-21;67124001;2.69664184527967;0.0;2.42859043764205e-07;3;5.00917955147142;-17837.6839114428;-48609.7198388573;49817.1224517818;3.60000000000276e-12;241.873591609298;94.6902991514435;0.0;7.99997996039876;0.0;7.999982823198942;1020.8342429082601;0.031386641339851;0.000619164184811654;14.5266735383499;-0.5534316369521529;0.00135109393824446;-0.000507638937642721;14.7721728885314;2.53119354741644;30.2328865396557;8.043838266399678;1;juin;14.569437438521375
2016-06-22;67124001;12.6844769351883;0.0;0.0;3;1.42762032845967;-151917.009814977;20109.166204213998;18759.1671199802;3.60000000000276e-12;9.59695963375238;95.4259396712586;0.0;0.11788451177834;0.0;0.11788451177834;1022.5835669361;0.0;0.0;15.8570427721949;3.9910141914734094;0.005741062308171021;-0.000498991955464702;15.7394694137853;-0.142564835492478;30.9225953113055;2.1933337008813303;1;juin;16.224238096343687
2016-06-23;67124001;56.0070455058011;0.0;0.0;1;1.37286079344112;-163957.762739062;12792.5105311869;12190.153317928402;3.60000000000276e-12;9.998064747080221;91.1827735337283;0.0;0.0316596030996019;0.0;0.0316596030996019;1020.09360339446;0.0;0.0;17.5809674786811;4.19503094625543;0.003574937575642029;-0.000641376186376778;17.555211143795198;1.7462487220763898;27.0268477379577;-0.9880645669763828;1;juin;17.460895980317424
2016-06-24;67124001;247.229198247425;0.0;0.0;3;2.08391474657097;-169996.245196939;12662.056752681001;18989.2058715831;3.60000000000276e-12;27.6449751625762;91.1905346896673;0.0;0.0199013433512851;0.0;0.0199013433512851;1016.37931240303;0.0;0.0;20.6337412077134;3.90351541680132;0.00599571292765685;0.00145555832777957;19.2745323012583;-0.265143679163784;31.376267318613802;1.81028818833871;1;juin;19.99291470007594
2016-06-25;67124001;245.466324092587;0.0;6.30644932941731e-08;2;1.07511341170889;-89209.5416812907;-52853.5611486429;8664.93214440409;3.60000000000276e-12;223.162324528227;95.6167986954824;0.0;4.00208688355961;0.0;8.0;1014.89921772285;0.9769495101863508;0.0262013740233148;20.328973660043303;-0.467896915921308;0.00191321886084092;0.000152320671395445;16.323321858356902;-3.48064127517859;40.6128656601068;3.03839198255448;1;juin;20.49466765115467
2016-06-26;67124001;0.0;0.0;4.93993400829603e-06;3;2.08632285691139;-231149.038161755;20182.4548020366;16165.077655674098;3.60000000000276e-12;19.769561717286802;98.320083575345;0.0;1.5027338450598202;0.804685877635992;1.5027338450598202;1018.85490124534;0.0;0.0;11.016666595796401;3.50843869806706;0.00527176415587126;0.000506943052801172;10.8411168978142;-0.266397376428323;17.1673717498779;2.329582601029;1;juin;12.196440891406386
2016-06-27;67124001;0.0015348149463447198;0.0;0.0;4;1.8632364294017896;-248117.941202642;20485.8107018468;40613.6367762109;3.60000000000276e-12;107.174439537346;90.2688868985931;0.0;0.00262231124322397;0.0;0.00262231124322397;1021.1646835353;0.0;0.0;12.015193279936;2.33884914653748;-0.000338442973732108;0.0034911913782707396;11.266690327518196;3.26806192181548;17.2450442051049;0.962467773468182;1;juin;12.590764085075715
2016-06-28;67124001;86.67007087403891;0.0;0.0;4;1.67345050241597;-190012.994277597;18530.7790050505;29953.877198218997;3.60000000000276e-12;9.67616812838183;90.79394279196998;0.0;0.250723490403339;0.0;3.06237553402821;1019.6771610275803;0.0;0.0;15.068447953877401;4.6707427331056905;0.003924883989017761;0.00151412776820061;13.274021790357098;2.56905134930271;25.8355137156323;1.06436180876332;1;juin;15.705283504464013
2016-06-29;67124001;166.352425385266;0.0;0.0;3;3.05860887966559;-172948.921258806;59131.628950117694;74011.12172579429;3.60000000000276e-12;88.5858773286472;92.0496142929551;0.0;0.216839756485978;0.0;0.33728226929760097;1013.47715395695;0.0;0.0;17.230506389068598;3.48427556502435;0.000317913667871101;-0.00308235174422873;15.7953397787875;2.18025301571471;30.680976792588;3.92681777011595;1;juin;17.255407920107224
