date;insee;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois;tH2_obs
2016-06-20;75114001;1.7465454374041798;0.0;3.36979280471132e-07;3;2.30210754544429;-26134.8195728656;-11256.5730553868;-18476.5199048494;0.0;428.965662861376;92.3323348215976;0;8.0;0.0333328247070455;8.0;1018.59940929334;0.0014127306640152;0.000386345519951045;16.1874201826534;-0.9812712084565072;-5.82751898626947e-05;0.00231963553965369;15.2693131492516;4.20578155503151;28.8907699293431;3.3110326303986204;26;juin;14.951040065000116
2016-06-21;75114001;32.9299620223103;0.0;1.31822100239815e-05;3;1.53117794131036;-155163.11953929;25711.155618192002;-34715.5722154938;0.0;85.3313022244018;96.2512028985829;0;6.742054858970751;1.47711130100672;6.742054858970751;1020.9317839200697;0.0;0.0;17.2631393928234;0.118202016831162;0.000790725645949749;0.0036067710613625695;17.5019504257972;0.542281710711915;31.613265636642605;3.96680318215292;26;juin;17.04360585600099
2016-06-22;75114001;476.49801127172;0.0;0.0;2;3.29497653715606;-191948.872888923;7565.39495497874;5118.22887409345;0.0;335.503071419428;84.5562691249174;0;0.0138192881420434;0.0;6.53505450585152;1015.60565780365;0.0;0.0;23.3280754211071;-0.99067895550089;-0.0010475516115314599;0.00305993768457044;16.1522488968136;-5.90415780313378;33.693182426330104;4.96817252280927;26;juin;20.675204578135183
2016-06-23;75114001;84.3182902651316;0.0;0.0;1;3.44258447738387;-213961.77201214398;1425.81318950581;-103915.907528749;0.0;323.356556844591;79.3441103093473;0;0.119757328005166;0.0;3.02386090568581;1017.54971955215;0.0;0.0;19.5860450840512;-1.4636422233976103;0.000698821017659238;0.0013092707867282199;18.523834628371894;4.29454967961188;31.5906460315782;-4.88750058565532;26;juin;19.27165170992727
2016-06-24;75114001;74.2018193079185;0.0;0.0;1;3.4637234282812406;-44154.2858169071;-134924.18696845;-130351.296092799;0.0;281.715956857866;83.1453183162555;0;7.98927514792899;0.0;8.0;1016.0271358845599;1.81708971756274;0.032758810970202;16.1286702829595;-1.3884372996486398;-0.0010535073383992901;0.00236734113227518;16.1502464212532;0.936825335949862;33.3556877547544;-6.87217315120779;26;juin;15.795254116004214
2016-06-25;75114001;0.594114129595229;0.0;0.0;4;2.55131690334227;-233264.47660884305;11414.8551528449;-19395.0436081249;0.0;329.9590244703;81.15670855177409;0;0.107248976480089;0.0;0.107248976480089;1019.15565528803;0.0;0.0;14.2174068134106;-0.8380539069849621;0.00033509089043429;0.00502352211009821;10.683433249910301;4.4411410093306785;18.4863765995669;1.88499939770742;26;juin;13.65290194827878
2016-06-26;75114001;1.75390344728282;0.0;0.0;4;3.02162145159972;-66424.6381980177;-22269.5123004313;-73714.7892280168;0.0;450.336228194933;73.8671853734278;0;7.92367076469201;0.0;8.0;1019.93816996765;0.00262844763858525;0.000212133346277885;17.0323694114119;-1.14977354511402;-0.000124117306442426;0.00320377875789151;14.0029439079632;4.637667811119111;31.486915994209994;3.5291935895602298;26;juin;16.310912196569312
2016-06-27;75114001;1.2728360475121;0.0;0.0;4;1.4198449110714;-39863.6107502265;-9965.74852073184;-55839.6786896546;0.0;149.201478455313;72.3272595831962;0;7.39591479428592;0.0;7.808522578527241;1020.2622029170599;0.0;0.0;16.3445316374518;-1.0493024746168;0.0015985110552008599;0.003940918362421921;12.721169930379;2.66227279406481;20.697949622040998;-0.9817457970348442;26;juin;15.000099491806907
2016-06-28;75114001;0.460417747497528;0.0;0.0;4;4.4754615491479095;-273787.97273522697;-26078.2638298273;53726.960348255;0.0;922.983235802313;67.1974233886092;0;2.08047996477994;0.0;7.72997242691527;1014.9751074711099;0.0;0.0;15.525637722377901;-0.949301143493892;0.0015312457911176901;0.0018121236407131198;9.44833410426292;8.73163318045219;13.9408909275225;2.4365869960539;26;juin;14.718052455795362
2016-06-29;75114001;1.62716784985231;0.0;0.0;4;3.8696049948443;-129995.51110443301;-8578.03673577442;-57935.4931503477;0.0;647.462914027884;67.9007101780117;0;5.2665526769519;0.0;6.1115557295488;1011.9287252453599;0.0;0.0;17.2903888092004;-1.1213041618232;0.0008858014946184301;0.0025417591941757803;13.8276353147431;6.23484880883821;25.6181680027566;4.26981632126445;26;juin;16.370547848519408
2016-06-30;75114001;29.87378090138;0.0;0.0;3;3.66597251212003;-38931.2319981452;-34840.082347155;-4969.687191661071;0.0;786.411198853744;81.6419419004037;0;7.36767209069969;0.0;7.36767209069969;1014.63401814204;0.00377257570949035;0.0;18.2173200668455;-0.9197416086282;-3.43835273487474e-05;0.00205204545621151;14.495621587303601;5.22861813481449;29.158984361318307;6.043073959428519;26;juin;16.99816454046962
2016-07-01;75114001;5.3000737353611385;0.0;0.0;4;3.2778587098964;-66564.0082863567;-60186.895062803895;-70570.43982672179;0.0;737.249654924251;70.69733709800559;0;7.68152056220015;0.0;8.0;1015.62702717888;6.683714525482299e-05;0.0;14.8750594211259;-1.21856185714498;0.0008407493981051388;0.00238471829635129;11.5619468515203;6.552856936841531;19.1095170490389;1.96426515795708;26;juillet;14.352963396729606
2016-07-02;75114001;7.015600770293441;0.0;0.0;4;2.5876127451600897;-95365.08498221508;-11769.1725068096;-58484.12875586269;0.0;290.14838278241297;65.8160119598451;0;4.62682162958641;0.0;7.38957084919154;1020.71098650972;0.0;0.0;15.2609650527395;-1.2303634109945;0.00108391616245882;0.00258983550806907;11.216564291145596;5.456586787804482;24.312544911219398;0.249988026047542;26;juillet;14.49347707584379
2016-07-03;75114001;3.63044753735631;0.0;0.0;3;1.23436290433614;-22280.4443108735;-6474.12679517255;-38870.7932345244;0.0;125.10725149842399;85.9080004129227;0;7.99580867473896;0.0;7.99580867473896;1021.0132792192999;0.00212716140015331;8.15883120786413e-06;15.3140190021556;-1.06917311063725;0.0010165910546680698;0.0022608665330559607;13.644660718836501;0.877730524280183;21.2479688137264;2.7836600848895494;26;juillet;13.934960030247511
2016-08-01;75114001;1.58063434896395;0.0;0.0;3;2.6844178683062405;-87841.5696556265;-5422.22096133289;-60065.9102215113;0.0;597.805531129184;46.140238186592505;0;7.87720515322497;0.0;8.0;1017.59773413366;0.0;0.0;20.2416886181775;-1.1721668460665702;0.00021622221100861002;0.00327136793744353;14.542590984954698;2.46095149886505;34.2681692128608;5.51039264199244;26;août;18.432052119976163
2016-08-02;75114001;0.108333587646477;0.0;0.0;4;2.86527199235125;-187052.98806938602;-658.3774269822441;-3678.60151236835;0.0;461.040059597668;69.91978101910401;0;0.0;0.0;7.831087585031629;1015.58724045053;0.0;0.0;19.662651909462;-0.8722942213133359;0.000413993473054247;0.00411013828652496;15.165900024136699;4.39882399614447;32.786833885391395;3.1026190033835697;26;août;19.04672012440128
2016-08-03;75114001;10.6601168316737;0.0;0.0;4;3.5926221250169106;-47753.5095286961;-69622.3838604706;-119638.467493944;0.0;361.27575422974;82.48175474240071;0;7.99935897285416;0.0;8.0;1012.8422390273599;0.15281471096466;0.0127300435392166;19.524345379429104;-1.43169808613979;0.001100948265217;0.0014142326097124401;17.2928553984471;5.628653267076468;34.025416006707;-4.1692308283890895;26;août;19.40668615792966
2016-08-04;75114001;2.65777962259727;0.0;0.0;4;3.06573806216858;-199717.655571849;-4114.92899799375;-56536.3884136613;0.0;496.61823688211604;69.8840261262463;0;0.0688634238673586;0.0;7.22292874389312;1017.2696849574099;0.0;0.0;16.2739739781484;-1.1805639838245;0.0009019089565849439;0.00199928969450927;12.287344584886501;4.62087136201078;24.535325836384807;-3.6910221011239694;26;août;16.086838007094922
2016-08-05;75114001;0.947918891906676;0.0;0.0;4;2.3802765796647005;-249279.563397587;7998.12795853563;-34516.6104381022;0.0;241.423353004801;71.64177839944179;0;0.0036118961650240798;0.0;1.6757497909989598;1025.90770625296;0.0;0.0;16.3431749657933;-1.06419738626546;0.00140069668513989;0.0030280205903101;9.93282683827976;4.15853944355874;21.1939515309241;-3.3821603381893506;26;août;16.034235063963727
2016-08-06;75114001;0.297196020976097;0.0;0.0;4;1.30265901442335;-194298.891102642;4828.32179176787;-36508.0659900875;0.0;109.38361431194201;69.4467765905563;0;0.0;0.0;0.0;1029.04905232561;0.0;0.0;18.7288395640419;-0.7179884788271129;0.0032981328575807;0.0064881985237169;14.152988597245601;2.05829826720395;27.54624006217089;-0.636904266815646;26;août;18.36559234557162
