date;insee;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois;tH2_obs
2016-06-20;6088001;0.0;0;0.0;2;2.31115092714314;-283354.024951698;-65446.8233451853;-9016.91822004445;201721.78033113398;77.33142481976229;75.930108832404;0;0.0;0.0;5.9774763193767;1018.62920529004;0.0;0.0;19.873295675203398;1.24232098366793;-0.000832133698543181;0.00413536988647593;15.377314308637901;-2.6815819038602595;26.6715634380962;-0.0215994105166541;19;juin;19.973076737923634
2016-06-21;6088001;0.0190672509779699;0;6.69300120325884e-08;3;0.5526092083430301;-246352.678892138;-20084.1432662019;-26370.519506456;180020.15625;19.500324541004893;94.9503173261746;0;0.0148224901165483;0.0;7.99760352083917;1021.15321660596;0.0;0.0;19.634425909651;0.36156024345291693;0.0003179413287858;0.00474140261537797;17.1034815125509;-0.65520042294521;34.0018325363781;1.30997800713525;19;juin;19.7828720281448
2016-06-22;6088001;25.7857158113023;0;0.0;3;2.43815037739862;-223339.36356544695;-63562.9678559288;-17260.3185405753;210960.677734375;10.624474716605699;74.56155039312779;0;0.0;0.0;0.0;1019.52019188166;0.0;0.0;21.9079362223134;4.53919119075815;-0.000257927478827944;0.0104643703204897;19.8879891062658;0.5741632082790329;34.0988083930715;2.50259455095506;19;juin;22.861705203469228
2016-06-23;6088001;9.61347073392245;0;0.0;3;2.5887027374265896;-182392.853420737;-80346.3856639844;5193.54062843051;210831.552734375;8.95606553705869;64.6651255719236;0;0.0;0.0;0.0;1017.18131057502;0.0;0.0;25.195449318962;4.7800098752214;0.000186996570894795;0.0115763994782994;20.733343546891398;1.26816419923849;35.3452003268758;3.18599872876073;19;juin;26.063331242637396
2016-06-24;6088001;31.0846168939605;0;0.0;2;3.18114991679495;-317616.25453663;-46414.939337729695;-23635.769506456294;218207.029894352;31.532772999722802;84.44064963287009;0;0.0;0.0;0.0;1012.4243802750301;0.0;0.0;22.9080385868052;1.06910588457317;-0.000788215433845805;0.00512887717916952;16.9389759130369;-3.75057048095914;22.5310642817349;0.729712355110672;19;juin;23.125435622989354
2016-06-25;6088001;360.000107160764;0;0.0;2;7.07335329738675;-312600.713659049;-170674.190330981;-15792.812681200101;220646.88205432895;1399.12909842681;81.5631468705758;0;0.0;0.0;0.0;1009.58103834288;0.0;0.0;23.3436723666506;-0.7141015304696341;-0.00071130830711938;0.00253373453798557;17.446545678025;-8.63050165810276;22.4346068999439;-0.664469953830111;19;juin;23.228172488264715
2016-06-26;6088001;117.248499675188;0;0.0;2;3.3142831738413103;-320527.321023226;-91842.50553798619;-54551.498343469815;219711.75;138.696611936555;89.8648330132346;0;0.155452864894845;0.0;0.155452864894845;1011.6641791695899;0.0;0.0;21.4935914778458;-1.0250984888744;-0.00042443448324668;0.00131792625969652;16.2513385557046;-4.12124837425655;21.3208113628353;-1.14994318978274;19;juin;22.36290196637245
2016-06-27;6088001;0.480783253529836;0;0.0;3;3.3539966003678594;-292338.082626583;-155102.06640625;-15347.739657404;215797.55978870398;19.5891355180652;69.6634773931237;0;0.0;0.0;0.0;1015.0637028388;0.0;0.0;23.68291672626;1.95705581255242;-0.0017112626698630698;0.00562423388969423;18.0684771804241;1.56486972499987;29.4589124686609;4.25950002670291;19;juin;24.799561151786126
2016-06-28;6088001;0.0742747418989887;0;0.0;3;2.12762229187357;-326974.758706571;-92795.22162199028;-40316.5751581216;217062.279894352;48.7993243947843;81.6320280587661;0;0.0;0.0;0.114803256367791;1015.2539924769001;0.0;0.0;22.293127550232;-0.456963068023455;-0.000982725955852631;0.0027811421662224303;17.0551217282497;-0.160474778604155;25.744963357719804;3.43410087122175;19;juin;22.9220900087013
2016-06-29;6088001;229.163971430419;0;0.0;3;1.84707533290671;-269189.419620993;-84998.6848340037;-48044.7491469407;195898.90652608895;200.12240929237998;87.22302576857142;0;0.213750236490314;0.0;8.0;1014.0532512878799;0.0;0.0;22.139277194005103;-0.963602623693983;0.00015683720739614198;0.00190559902570747;18.9868523790552;-1.32383008571931;35.2114140903141;2.69611772014468;19;juin;22.89043426672868
