date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
2014-01-01;6088001;8;23,5117500776394;0;0;1.0;3,37896255720537;-76848,0888795815;-144577,571256158;-36672,6262197473;0;650,375790619302;79,928959481947;0;6,54830673276192;0;8;1014,39265972137;0,221797124966547;0;10,9254514008859;-0,319641414998813;0,00108155133610627;-0,00372205646919525;8,11665535128999;0,0356681322291782;18,7366188431333;-5,99165232874115;28;janvier
2014-01-01;31069001;9,5;3,19913269543437;0;0;3.0;3,31857916358564;-44122,2164143325;-25303,3845709861;67478,5648289324;0;208,909186069883;88,2897192862663;0;7,69961248951332;0;8;1008,96908411406;0,00277794749058553;0,000259186583838505;8,62742917670647;-0,275198288019114;0,00204542533999593;0,000277512364948538;10,3811178743737;-4,16170972351501;18,2254456013852;5,78453494707441;28;janvier
2014-01-01;33281001;10,6000003814697;236,967753221199;0;0;3.0;4,68359813551113;-53990,0839367351;-65824,0966300656;161715,101987286;0;1805,85989464104;93,9040598714204;0;7,98916095812931;0;7,98916095812931;1005,94252686024;0,00406832322175939;0,00337207100266877;10,6179724425865;-0,185818976291014;0,00169051338920712;-0,000625685620562657;9,5116012759628;5,75524002575578;16,8686106532691;7,00934495526628;28;janvier
2014-01-01;35281001;8,69999980926514;180,762607909167;0;0;3.0;4,11912197642281;-259186,194992423;7321,44598531716;141719,379464745;0;487,864035833624;90,4157391844418;0;0,114104646138454;0;7,88325223902018;997,709327259064;0;0;7,52553806683693;0,876522358444616;0,000788243970486996;0,00017526938444087;6,54477488845589;5,47612050095928;13,5182241797447;3,56152962824716;28;janvier
2014-01-01;59343001;9,80000019073486;17,5260480862733;0;0;3.0;10,0377635424595;-38530,336093665;-134670,366719006;225580,209532023;0;1030,02449655611;86,5170276023063;0;5,80317436618977;0;7,42152090636803;993,107125225067;0;0;9,35956188030503;-0,338750289155314;1,64516253274113e-05;8,66074019533739e-05;8,365761277974;2,02121325753433;14,8141046619412;15,2268261263527;28;janvier
2014-01-01;67124001;7,5;0;0;0;3.0;4,9372526246905;-39574,5703125003;-16362,5073814409;95953,9396553045;0;249,398466680199;88,8196866685803;0;2,98172133748789;0;8;1005,50473607101;0,00754819423309322;0,000957393847089357;3,83322824664502;0,638856233948892;0,000768282460732998;-0,00129872602153677;8,59100888104297;1,37715384843611;18,3431245464017;6,98981434124281;28;janvier
2014-01-01;75114001;9,60000038146973;20,4301192264442;0;0;3.0;7,38724681767753;-58316,1341839429;-81042,7295711672;145536,441837554;0;1250,38369216111;78,8809623893692;0;3,41980447152594;0;8;996,924239369981;0,398610721561004;0;10,2839240528354;-0,685704867388486;0,000939326871125063;0,0016124923018902;7,9722685756825;8,90869195526949;16,1054000652875;12,7001711600233;28;janvier
2014-01-02;6088001;8,69999980926514;3,05439695829397;0;0;2.0;5,23320317749125;-124763,270347119;-150621,04115581;-43067,0557012509;0;235,52297935955;89,5572034116271;0;7,99409390586365;0;8;1017,10999229431;0,0826132194088077;0,0112327146385771;11,5234744714113;-1,28172532114603;0,000578243864928805;-0,00279408052812779;10,8511035666685;-7,4371456315893;19,689488926706;-2,26572531326198;28;janvier
2014-01-02;31069001;11,1999998092651;0,0152415394577474;0;0;3.0;3,49532340830487;-119759,339838699;-21276,0449218752;67535,4628704194;0;288,567251726268;86,1092702881031;0;0,120321018441406;0;7,97924266721735;1012,9350585556;-0,00277794749058553;0;10,1920712740912;0,12293238923081;0,00236293329590232;-1,79658801142575e-05;12,2851839363267;-2,15877063957141;22,6954112559865;5,23791173168809;28;janvier
2014-01-02;33281001;11,3999996185303;35,0519126451319;0;8,51565459232783e-08;3.0;3,2541413018762;-70795,1718928742;-36481,0817851259;92121,9398302736;0;554,051016503154;94,4354717397068;0;6,42769901110285;0,00228180999042824;8;1009,80215675734;0,459512273955197;0,0201806084898804;11,5935701840814;-0,0711037711678806;0,00096945330143908;0,000476047310626275;12,802173635712;0,0416181608391945;25,8723714119658;7,00214238330033;28;janvier
2014-01-02;35281001;11,3999996185303;100,560320190761;0;0;3.0;6,83240060209475;-56577,723801017;-118844,796071528;194305,670431376;0;1173,42877858859;91,4279723205204;0;8;0;8;1001,57066135407;0,00105931854068323;0,000215498707158496;11,8571956958111;-0,411440769490811;0,000290331399932137;0,000126119099952818;8,77275355267886;7,92126293244929;15,5642050656188;8,38687128958645;28;janvier
2014-01-02;59343001;9,60000038146973;4,95964683414403;0;0;3.0;10,2081390392982;-18980,3760351241;-119292,623437821;188572,063438057;0;1132,11692945471;90,2153697891686;0;8;0;8;1000,17252521667;0,034453153908089;0;9,2949423202125;-0,454794940574402;-0,000101078982645904;-0,000116700339597735;10,6814362162355;1,04820683851188;18,2708774513003;15,5802311214056;28;janvier
2014-01-02;67124001;4;0;0;0;3.0;4,12784314987696;-222570,52076149;29465,5551185604;106167,878196718;0;124,936583825852;91,8547753190068;0;0,0585796649639436;0;8;1011,32385925293;-0,00378008573898186;0;3,37257651744735;3,15389746431174;0,00205622221662888;0,000386718354752625;8,36012985021227;0,123927054461091;13,3212407827377;5,97439168057462;28;janvier
2014-01-02;75114001;10,8000001907349;0;0;0;3.0;5,57220776607296;-18698,1833029089;-59612,1192985794;79647,2441983254;0;1046,12521371853;87,0590862474202;0;8;0;8;1003,69372459412;0;3,30315117480495e-05;10,1096315832876;-0,823704748954349;0,000805254217491989;0,00174588819984312;11,6824179133838;3,22578297944759;16,0250472063735;11,0963021944947;28;janvier
2014-01-03;6088001;9,69999980926514;1,0925236771871;0;0;2.0;3,68780236749804;-72624,2187623968;-124867,954184049;-27826,8704509712;0;291,010456028855;79,2833994774004;0;7,99929484531019;0;8;1018,26936581825;0,270193699920131;0,00828948218570289;12,0191959441728;-1,04650899251145;0,00240863516143189;-0,00547962345623082;12,0831393865971;-4,6196228859361;26,0890258575164;-2,58190055366957;28;janvier
2014-01-03;31069001;10,6000003814697;2,34428087481138;0;0;2.0;1,9528737676345;-140609,974611059;10092,9134718482;22581,8363133086;0;657,804301623146;86,378059922846;0;4,48486269384034;0;7,60220303155675;1011,49499278255;0;0;7,77267146800878;1,37210120192115;-0,0023831149391974;-0,00877844032064003;11,3893234669803;-3,44403432156388;22,161934173138;0,292924844837217;28;janvier
