;Unnamed: 0;date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
63570;3;2014-01-01;35281001;7.0;25.048173169028697;0.0;0.0;3.0;4.98470050402933;-63756.458348501386;-63564.638641968;125780.407916523;3.60000000000276e-12;1635.77356212673;90.9185843071199;0.0;6.09267205648567;0.0;7.51429310357563;1008.20339600235;0.0880443069532642;0.0;7.5569204064417015;-0.14717525861738198;0.000622219260996185;-0.00021277819440896896;6.79920847540017;-0.0513460259996791;13.2486679155791;8.56176111648437;2;janvier
63577;10;2014-01-02;35281001;10.1000003814697;150.219684054222;0.0;0.0;4.0;7.77118091374228;-26037.1485680415;-254772.991944574;278031.460652113;3.60000000000276e-12;1126.56609798596;84.8162431877465;0.0;4.21751374740788;0.0;8.0;994.681926136017;0.441414691934525;0.0;10.283935068940199;-0.23919573722151305;0.000662289664692479;-0.00027222900869857796;8.061903358333089;14.7227071976619;16.460142104821;7.63261811797792;2;janvier
63584;17;2014-01-03;35281001;11.8000001907349;33.3490496373486;0.0;0.0;3.0;6.772959842316459;-8725.8818913586;-67588.63068585821;134378.277520112;3.60000000000276e-12;1481.59753353617;91.89575864893699;0.0;7.97033691406249;0.0;7.97033691406249;1000.28351914702;0.025733935799338;0.00275630264257715;12.303928854565699;-0.458173768140115;0.000300837728717413;0.000107627381830575;10.6985005067841;7.1724658701194;16.4510432723473;9.04435142927672;2;janvier
63591;24;2014-01-04;35281001;10.3999996185303;54.083874708932505;0.0;0.0;3.0;8.22205653102753;-30702.8364247606;-201234.31252632305;242908.25997036;3.60000000000276e-12;1809.4105263075305;88.46568034154457;0.0;7.989887150555838;0.0;7.99683981087944;1002.22061876922;0.6013560544770971;0.00019037556186692;10.364523574531198;-0.263022167966371;0.0006941628525776861;-0.000243730232947927;8.6747214356643;3.99007114974254;16.9194499005043;13.7915839941231;2;janvier
63598;31;2014-01-05;35281001;6.0;0.0;0.0;0.0;4.0;6.9212772886278895;-305118.733600833;-105120.241769836;300824.91776338196;3.60000000000276e-12;1044.01199665517;78.6437253829245;0.0;0.0005348857455871338;0.0;0.0005348857455871338;1003.45476928711;0.0001220703125;0.0;6.12148363336826;0.31014515630227;0.000332656708240628;0.000104583376110342;3.7103252840530496;11.063369860523801;7.437321026787679;0.96513236153964;2;janvier
63605;38;2014-01-06;35281001;12.6000003814697;2.53760596756181;0.0;0.0;3.0;11.512562159130399;-14101.377451919;-291087.609333344;355384.007380545;3.60000000000276e-12;1352.8228947183302;85.87266016547271;0.0;8.0;0.0;8.0;1002.6813354748599;1.0938978751383002;0.000111482132166346;12.9662507211398;-0.216915490417252;0.000782866858586992;0.00017117103127613;12.3788683796507;9.69428814760092;21.882336030237603;16.2820400372211;2;janvier
63612;45;2014-01-07;35281001;10.5;35.1709731824227;0.0;0.0;3.0;6.91967332580985;-282610.006906565;-97058.29508700213;290642.905583091;3.60000000000276e-12;742.2520376232561;85.26970822979999;0.0;0.16346791901896698;0.0;0.16346791901896698;1009.03151083618;0.0;0.0;10.414058804037401;-0.0361286535248855;0.0008783826232464268;6.90059548897527e-05;7.48970941549362;7.0421511991678605;13.402995536558599;10.4756809616381;2;janvier
63619;52;2014-01-08;35281001;8.5;0.670786361730271;0.0;0.0;3.0;2.7039600729361304;-250120.885751395;6534.54608624092;36322.4694567022;3.60000000000276e-12;108.277223660776;93.2989671836289;0.0;3.41575257796944;0.0;3.41575257796944;1016.86983520508;0.0;0.0;8.89329891969452;0.62561439487923;0.00173281752840085;0.00156090614173875;6.475167111514231;1.08653197913486;11.8107480953968;3.54724800419739;2;janvier
63626;59;2014-01-09;35281001;11.3000001907349;1.81458448800546;0.0;0.0;3.0;6.3668907913596;-149133.491109589;-6039.69229135554;162192.618538641;3.60000000000276e-12;1061.5112339979598;91.7231042867634;0.0;7.6152912074101184;0.0;7.6673679792988;1011.73221260071;0.000135900219902389;0.0;11.8845661385316;-0.17075975646071098;-0.0005673511341200629;0.000649285269219671;11.062128271700802;5.872675888489551;21.6699089659596;8.711587148709249;2;janvier
63633;66;2014-01-10;35281001;3.79999995231628;1.03335284623608;0.0;0.00024306884969479102;3.0;1.27895810151044;-14059.0061688388;-36669.1776532313;-49581.0031493308;3.60000000000276e-12;124.926063013306;98.5394578291192;0.0;7.99853550823483;8.0;7.99866864384984;1018.52902242019;0.0;0.0;3.41529034019448;-0.7886452743452959;0.00187269717876964;-0.0010277465133799;3.62592393511716;2.3159425463277303;9.16129959631326;2.37294522125333;2;janvier
63640;73;2014-01-11;35281001;7.099999904632571;2.12299807185262;0.0;4.2741469314937e-05;2.0;1.33140604363768;-34308.4039631251;-2336.57995942243;-6869.7325286346395;3.60000000000276e-12;169.843726091133;99.32392939862319;0.0;8.0;5.65209955083416;8.0;1016.12955593422;0.0;0.0;6.67545794662476;-0.8007852397859109;-9.44223102923184e-05;-5.117309706864221e-05;8.21744313430429;-2.76327187723691;18.1133744814324;1.65410422992259;2;janvier
63647;80;2014-01-12;35281001;6.599999904632571;0.420831423689407;0.0;1.92773274612333e-06;2.0;2.2930112504163302;1464.67482765377;-2888.3073666166997;19938.6492919923;3.60000000000276e-12;521.399205313824;94.92392195662208;0.0;8.0;0.37571851794377503;8.0;1021.6667824363699;0.0156133750065803;0.000540750587335631;5.4284350621286785;-0.730772050888616;-0.0030725648828127;-0.0031858097860071;7.138719388428968;-3.2821911137993105;11.490526889927402;3.5220946691943;2;janvier
63654;87;2014-01-13;35281001;6.599999904632571;107.40901947534901;0.0;4.49614105470914e-07;3.0;2.30455462570211;-109435.37077399;37424.608420282595;83908.5082601613;3.60000000000276e-12;485.6856616541391;94.81918265247627;0.0;6.81169503587638;0.0490891180876345;7.91539827112616;1014.6526501530499;2.24832844137718;0.0151155098903516;7.15690908555974;0.989736882595938;0.00243094031259573;-0.00145564811881574;6.88522616769351;1.75809763918375;15.857231433774299;5.6989225652750894;2;janvier
63661;94;2014-01-14;35281001;2.9000000953674303;0.7961031584236209;0.0;0.0;4.0;4.18058523332728;-168107.36521039;-20222.185951254894;49166.732980989196;3.60000000000276e-12;515.657745551899;93.40583464474541;0.0;4.53924462621673;0.0;5.94500258713873;1004.8585812696899;-0.000289115749524154;0.0;4.32552606903242;-0.6096432895390022;0.0012461758421651698;0.0019214855735560398;4.5464408580625095;6.6240151211879805;10.021919568296699;0.0198433344503614;2;janvier
63668;101;2014-01-15;35281001;8.300000190734862;14.8643148547451;0.0;8.41062831741232e-07;3.0;5.484128860061599;429.336602967243;-32151.9416689649;90520.4536267519;3.60000000000276e-12;626.162195580459;95.294558158291;0.0;8.0;0.125834795068556;8.0;1008.41743408203;0.32706606127385;0.006099503509063711;8.35115354261973;-0.494485232916761;0.000537304289199295;9.97779115699635e-05;10.264751365780901;1.7708221575287602;19.6724385917187;9.37872256086302;2;janvier
63675;108;2014-01-16;35281001;9.30000019073486;44.8299611247674;0.0;0.0;3.0;4.19723109246042;-97554.6565530336;-84780.27908069639;105755.23409982801;3.60000000000276e-12;868.626165242435;90.0970012502313;0.0;5.15038429527715;0.0;8.0;997.7386550584372;0.31265473532585103;0.0;9.40436712299731;-0.208058519114502;0.00109693029164412;0.000404457984572489;8.49323382298882;5.4623639725559805;18.1004192526125;9.368412891732973;2;janvier
63682;115;2014-01-17;35281001;7.0;25.921188089665197;0.0;0.0;3.0;3.29038681429158;-53323.4413312427;-92418.8672766889;89211.78834865279;3.60000000000276e-12;592.231602363282;87.27954236577698;0.0;3.09262349623206;0.0;7.97186064602197;995.224101021872;1.3546014488533202;0.0;6.7554243196842805;-0.5365686295554091;0.00109533367661684;-0.0005374326956434871;6.12990617102207;9.57336156742408;13.950061797846502;1.14516009822603;2;janvier
63689;122;2014-01-18;35281001;7.5;60.343987704312106;0.0;0.0;3.0;4.930857887675152;-136678.756236513;-83880.2848406515;173373.156739295;3.60000000000276e-12;1906.7143798489;77.9931289513836;0.0;3.12473892462092;0.0;8.0;993.8658159828192;0.000244140625;0.0;7.94021198572625;0.154953709688244;0.000562827158349673;3.05617989326319e-05;7.74511367935304;-3.61324244512728;15.4476155787706;7.01121390557367;2;janvier
