;Unnamed: 0;date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
11907;0;2014-01-01;6088001;10.0;5.20916087152736;0.0;0.0;1.0;1.89601171439621;-318786.59417760104;-190508.348139403;-66305.1999418732;1055132.39036238;142.05665527505;63.0599905001871;0.0;3.42937093489656;0.0;3.42937093489656;1019.2499816364999;0.0;0.0;11.0690769088657;-1.5780792466057605;0.000468472277868884;-0.000885557599622281;6.647032974220232;-0.270231327580318;14.867942461547502;-3.66244140749947;11;janvier
11914;7;2014-01-02;6088001;9.30000019073486;28.3049748332556;0.0;0.0;2.0;3.05592231329936;-88148.3054178944;-111687.617990968;-54150.028699396105;114332.967615308;379.077194995595;90.75456939133059;0.0;8.0;0.0;8.0;1013.54130636956;5.33298214606658;0.15862753746701802;10.8945543703809;-1.31967730601718;0.0012611509944812696;-0.0024658849915484607;11.222195248048198;-5.12411494381559;20.7825480103493;-3.07411937246337;11;janvier
11921;14;2014-01-03;6088001;8.39999961853027;10.7119836365895;0.0;0.0;2.0;2.14559644285402;-96845.3455311057;-146985.35109067;-51413.630467891795;694920.002991439;440.781404785928;80.36795407418259;0.0;6.35258711485593;0.0;6.550661791038481;1018.899375;0.0;0.0;12.1391817606105;-1.53105143707582;-0.00029436801508419397;0.000317588898494168;10.3461969843644;-3.3394005494218906;23.207513336579694;1.28944009773488;11;janvier
11928;21;2014-01-04;6088001;12.8000001907349;7.929147279967;0.0;0.0;2.0;6.892164848112412;-61779.186598657696;-182323.998553751;-59067.7934076754;236255.86810070102;542.038129511658;89.67130955599319;0.0;8.0;0.0;8.0;1013.9211006281199;0.0497359592263796;0.0138285680524871;12.346512488419304;-1.3747971082493702;0.000511035649691816;-0.0017835819330146699;11.3002495709603;-9.7161253966751;25.664250107380198;-0.33654315723195194;11;janvier
11935;28;2014-01-05;6088001;11.3000001907349;5.09278530158938;0.0;0.0;4.0;2.69297723022892;-377170.011713624;-276762.64972305;-54602.7899112699;1122455.78624564;211.194708049533;57.3412193698659;0.0;0.0;0.0;0.44907053405717;1003.492525177;0.0007286340878635798;0.0;13.1195730210672;-1.4647684442152398;4.620455889074679e-05;0.00126023784627317;8.928162411911789;4.20843088254329;14.754898419800199;3.6510444292452098;11;janvier
11942;35;2014-01-06;6088001;12.3999996185303;3.22231566553836;0.0;0.0;4.0;1.24770134155986;-369291.591969967;-103950.61081099599;-29721.709074974904;1133948.90929252;96.9732888770556;72.0898072719394;0.0;0.005084906113002561;0.0;4.20404934350362;1019.6640499114999;0.0;0.0;13.573730236747599;-1.38281785820894;-6.70769284398957e-06;0.00234847675843656;7.2588989462907385;2.00194436560834;14.843928745212901;-0.4515334941788521;11;janvier
11949;42;2014-01-07;6088001;10.3000001907349;14.835244860457099;0.0;0.0;1.0;1.85534975696599;-316621.34501397697;-121426.042485595;-57410.2118089212;1103206.30343848;262.945469973844;81.49305073709449;0.0;5.10866368729165;0.0;7.96238632965626;1024.7031352117199;0.0;0.0;13.028748506989901;-1.52937584236772;-0.000114764717708322;0.00137151578159811;10.5827642063865;0.3685793650311;19.693507216965397;-3.46734511559451;11;janvier
11956;49;2014-01-08;6088001;11.6999998092651;19.062271480794895;0.0;0.0;2.0;0.500883511890019;-204327.871705538;-104994.397205356;-32749.924837590697;987553.140142803;666.729046557134;78.2853276280462;0.0;3.64959820639305;0.0;7.99371301775148;1027.05819997787;0.000480084318496675;0.0;13.7692764537275;-1.4592247036471495;-0.00022863992544769503;0.00207132873344748;7.37668303128669;-0.76559963084309;18.445467492762;-1.71881328258225;11;janvier
11963;56;2014-01-09;6088001;13.1000003814697;8.842992419435461;0.0;0.0;4.0;1.9753185202154;-181686.347429517;-136367.55041241698;-97831.51919532039;933002.9228313579;281.59745013073103;87.48526328456293;0.0;4.9097669665007695;0.0;7.95978176370559;1023.88703369141;-6.3751112975218815e-06;0.0;10.8725860121964;-1.75545620843607;0.000638946404647435;0.000579570639568872;8.852517849206949;2.9876861852144105;12.9806161996312;2.20085587720135;11;janvier
11970;63;2014-01-10;6088001;12.0;4.9587521721552905;0.0;0.0;3.0;1.37247020434249;-384857.652913451;-146235.913252833;-56099.6260321157;1162960.76156735;165.444904919832;63.4632864128491;0.0;0.25769695780444;0.0;0.25769695780444;1020.11539206875;0.0;0.0;11.575630352077198;-1.61603267824105;0.0009488798712836528;0.00249850923581673;10.063760392103699;-1.72259588736874;13.8489957963611;1.63431852758913;11;janvier
11977;70;2014-01-11;6088001;13.6000003814697;11.925981579829301;0.0;0.0;2.0;2.43740409867956;-332507.888063074;-151837.539779426;-42650.32143008911;1141423.64346355;672.427298753056;70.8492064382525;0.0;1.5854400431616005;0.0;7.71379118046885;1021.61335940731;0.0;0.0;13.914023104288098;-1.45735688785774;-0.000326442099856142;0.00235783819772328;8.647725839296651;-1.63755747879348;19.0855609792197;-4.04775704623034;11;janvier
11984;77;2014-01-12;6088001;12.5;7.95705458836206;0.0;0.0;2.0;0.8639224123317809;-236347.35998999895;-77031.747431875;-16958.8691859251;836146.732503286;414.896634150063;71.8462253897399;0.0;0.0589397469550538;0.0;7.24952234367504;1022.87376021172;0.0;0.0;13.526157798924599;-1.39320920644334;1.83512671103618e-05;0.00104666445561754;9.35746675992562;-0.0737605634608275;18.9829521435095;-2.34575263575334;11;janvier
11991;84;2014-01-13;6088001;11.6000003814697;9.975983583980053;0.0;0.0;4.0;1.8998845912468505;-311409.63110149;-98218.9540088191;-47415.6792259234;1091531.95173389;213.57065044064203;79.8259808071348;0.0;3.49530524992108;0.0;7.99774029030025;1018.16763974403;0.0;0.0;12.4665528300963;-1.6219558354687602;1.63829093363265e-05;0.00271486120000498;9.44776103741754;2.3859819787303302;17.9941469655387;1.90225971775456;11;janvier
11998;91;2014-01-14;6088001;12.1999998092651;135.581790912683;0.0;0.0;2.0;1.9693426100261104;-267136.719745158;-138393.04620743;-74598.71163583;1058018.25646925;826.226859490866;83.3142576350568;0.0;5.3680892808903;0.0;5.3680892808903;1006.07531635284;-5.828817120338671e-05;0.0;11.4114699412782;-1.69035250509662;-0.00059548346360255;0.00168541928248389;6.1757489036223205;-3.0253294807962;11.095606445575;-2.42494107517909;11;janvier
12005;98;2014-01-15;6088001;12.5;7.73061764240297;0.0;0.0;2.0;0.849159307234095;-401621.865086079;-139975.847691298;-46801.156960726796;1214336.82034498;257.657197306397;65.3872441664189;0.0;0.0;0.0;0.0979039807791529;1011.7559234354401;0.0;0.0;12.1924290262147;-1.59926818236548;-2.30004071739937e-05;0.00195189446531873;5.81568147838118;0.238734266283726;11.536297568854899;-2.65079796213647;11;janvier
