;Unnamed: 0;date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
152706;1;2015-04-01;31069001;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152713;8;2015-04-02;31069001;15.8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152720;15;2015-04-03;31069001;13.6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152727;22;2015-04-04;31069001;11.3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152734;29;2015-04-05;31069001;13.3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152741;36;2015-04-06;31069001;16.2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152748;43;2015-04-07;31069001;18.1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152755;50;2015-04-08;31069001;18.2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152762;57;2015-04-09;31069001;16.6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152769;64;2015-04-10;31069001;17.2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152776;71;2015-04-11;31069001;21.7000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152783;78;2015-04-12;31069001;24.2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152790;85;2015-04-13;31069001;26.600000381469695;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152797;92;2015-04-14;31069001;22.899999618530305;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152804;99;2015-04-15;31069001;21.2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152811;106;2015-04-16;31069001;16.7999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152818;113;2015-04-17;31069001;20.6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152825;120;2015-04-18;31069001;12.1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;36;avril
152832;127;2015-04-19;31069001;17.5;279.077752025394;;0.0;1.0;2.13802172926357;-646001.772813855;-825189.105058583;-862324.16832772;2691090.87970501;1052.26525053503;48.5941965395001;0.0;1.31079977108541;0.0;1.31079977108541;1022.46763916776;0.0;0.0;20.9165564027123;-5.09328929430474;0.00132338104137454;-0.0011537604524181199;;-1.78529853145618;14.841954341561598;-5.1624730742492;36;avril
152839;134;2015-04-20;31069001;21.5;180.666061284226;0.0;0.0;2.0;3.42699805197874;-627849.4950589379;-973843.894258472;-797204.749067216;2733155.70294046;954.948637127956;37.1489741749543;0.0;0.0;0.0;0.0;1023.7648378639;0.0;0.0;24.041821213327605;-4.73544841281707;0.000833829500962796;-0.00203334332270809;9.854549494236721;-5.56401462684425;11.548371434109;-3.8809999754407696;36;avril
152846;141;2015-04-21;31069001;20.3999996185303;109.477162778631;0.0;0.0;3.0;6.18736995195343;-540001.764939054;-938302.4362843359;-901036.746597528;2700938.56603044;742.296591285012;42.8175320394076;0.0;0.0;0.0;7.99616859833724;1018.49259110261;0.0;0.0;23.265338746249103;-4.42046214112068;0.0011404865280213099;0.000265829572289185;10.0729904994574;-6.4249844199830495;16.7080420908537;8.26540106565789;36;avril
152853;148;2015-04-22;31069001;17.2000007629395;472.405063100541;0.0;0.0;4.0;2.54278444575742;-177919.65064924894;-523794.04636448796;-264772.578957439;1510646.76929689;1248.6844964072195;68.5824990451721;0.0;7.003066359218639;0.0;7.00337947969947;1019.6120443839999;0.0164111945456963;0.0;18.8985851726335;-2.97006860596234;-0.00134264827796497;5.621332589286169e-05;12.52843439727;5.5846869558918;23.6671465784311;-1.70994101766883;36;avril
152860;155;2015-04-23;31069001;20.6000003814697;163.559854353223;0.0;0.0;2.0;1.40881007435556;-606844.984984516;-824584.3490584509;-712442.665005386;2643899.12989292;1014.7691285152999;44.379221062271796;0.0;0.0;0.0;7.998180498032879;1014.30790442847;0.0;0.0;23.943667448573;-4.853687442334509;0.0007421314266161888;-0.00132274232519004;7.50522373017054;-4.30101231913113;16.536167404035;1.37595935955143;36;avril
152867;162;2015-04-24;31069001;21.3999996185303;487.61352106959504;0.0;0.0;4.0;2.56776591378463;-182084.77798491606;-516038.563144534;-176073.620369076;595946.084723887;756.1741386992212;70.09004521090529;0.0;5.059691676682929;0.0;7.96842207428972;1012.93297708882;0.210601057978012;0.00293967349911109;19.1596948732771;-1.92460828341039;0.000647037332927241;0.000521111011127638;12.488263140629101;4.22391184949673;26.1199322550769;-2.35136802530497;36;avril
152874;169;2015-04-25;31069001;18.8999996185303;1099.2954317554402;0.0;0.0;2.0;4.3448301733899815;-293924.277964711;-539357.949422808;-545859.685909212;1613222.98083782;1778.3828406782602;57.4011900660353;0.0;3.93748953756034;0.0;7.93860191071527;1004.10691588979;0.0;0.0;22.3659243856462;-3.64036772004889;0.00171730443350768;0.000376660325026412;15.0402891605887;-5.389781342436451;28.301329782481798;5.96766745010335;36;avril
152881;176;2015-04-26;31069001;15.5;444.791739314112;0.0;0.0;4.0;7.964779587807389;-167139.176969289;-759595.907706082;-195580.50079876106;1282366.18516433;1572.9575740685998;82.050066062699;0.0;5.793216530957579;0.0;8.0;1008.29773189165;0.0793755054473878;0.0;15.161426956926;-1.82234039461309;0.000968082136649408;3.12286630063362e-05;10.7831987768515;11.9142201074856;21.1424722909105;-6.6357945622658;36;avril
