;Unnamed: 0;date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
4;4;2014-01-01;59343001;5.400000095367429;5.9325045395199;0.0;0.0;3.0;5.85593047786356;-39553.1099550016;-1022.91424209591;117800.171479977;3.60000000000276e-12;656.9727414988749;92.68047608284729;0.0;7.99579144796675;0.0;7.99579144796675;1008.72430070801;0.0;0.0;5.82971476606929;-0.489606173558059;0.000204035881467552;-0.00019073915318906;4.546074649989468;2.8025541469202;9.941608697175981;7.95548911579665;1;janvier
11;11;2014-01-02;59343001;9.80000019073486;3.43874081848477;0.0;0.0;3.0;10.567908771149;-16301.921954269199;-144263.136709122;225936.035640321;3.60000000000276e-12;1111.63257277456;90.472259351292;0.0;8.0;0.0;8.0;992.1591752044679;0.00241214770829872;2.6823829563795503e-06;9.60918810896533;-0.435700561923682;-6.080765746492329e-05;-7.2391085792853e-05;9.525606606603679;1.8530620269463;18.763619301916197;16.945113797413;1;janvier
18;18;2014-01-03;59343001;8.89999961853027;0.0;0.0;0.0;3.0;8.50962786028335;-194626.16954717398;840.326608647137;204081.75156294895;3.60000000000276e-12;826.712516927771;91.3852693437423;0.0;7.09422161787856;0.0;7.498742560944001;1001.61047561493;0.0;0.0;8.15489511519616;-0.180166780053013;-0.0005474471892068799;-0.000427860941272212;8.475145754218943;-0.0237763719327379;15.5413897323615;12.3387786628289;1;janvier
25;25;2014-01-04;59343001;7.300000190734861;0.35281165717788004;0.0;0.0;3.0;6.95283386834699;-295245.369620366;-76517.8333769319;261103.21332372198;3.60000000000276e-12;697.652572831998;85.969339690292;0.0;0.0;0.0;3.2629426956463097;1006.94882568436;0.0;0.0;6.52447257939645;0.28487444039780496;-0.000660796513702496;0.000492052813515977;4.61699324399399;6.09276418335662;10.495918781161;10.3585845932369;1;janvier
32;32;2014-01-05;59343001;5.599999904632571;0.0;0.0;0.0;4.0;5.639396619189268;-175077.796289367;-11820.993803828602;102326.16842334;3.60000000000276e-12;294.407612829193;87.0056446484832;0.0;0.273336216542848;0.0;5.8339609815083096;999.646000366211;0.0;0.0;5.355867937429808;-0.503951141460782;0.0007628380409966088;0.000862547071186547;4.24170081913474;8.84651550530841;9.64631935954094;3.645831915807991;1;janvier
39;39;2014-01-06;59343001;9.39999961853027;9.6347873106604;0.0;0.0;3.0;11.210521308438802;-65433.786148639294;-94418.02925094948;199543.496477745;3.60000000000276e-12;1117.89881982808;92.0255015306258;0.0;8.0;0.0;8.0;1002.86922519531;0.0;0.0;8.885391504466268;-0.46340805023749;-0.00016815395912484198;-4.26667716801994e-05;13.327452368139902;1.58086619100786;25.5056502234929;16.4917688193136;1;janvier
46;46;2014-01-07;59343001;9.39999961853027;1.31593064188561;0.0;0.0;3.0;7.4323148037580085;-216634.827780766;-96337.87049118661;266040.114844701;3.60000000000276e-12;1499.42738591215;84.46913699247851;0.0;2.05641125975093;0.0;2.05641125975093;1007.28582559662;0.0;0.0;9.23180682703759;0.0705774475663414;-0.000772024750770022;0.000382739982091622;7.49305516421747;4.44846781828163;12.044578241108901;11.4799793139069;1;janvier
53;53;2014-01-08;59343001;10.5;45.529056648109;0.0;0.0;3.0;5.83559994149998;-26827.8503942581;-101267.774114437;180638.61047567398;3.60000000000276e-12;1812.88484443657;86.1160603584976;0.0;7.93248916019235;0.0;7.99423041710487;1011.0322501564;0.60915525910315;0.0067762149427854;10.4305509534827;-0.0938553497550085;-9.41345162272912e-05;-0.00150357742316744;9.35519498407859;5.71582942299832;18.8103389728076;11.8909784297664;1;janvier
60;60;2014-01-09;59343001;10.8000001907349;47.3686661181505;0.0;5.88296989005583e-07;3.0;5.886695645644539;-74700.7443909996;3737.69774153877;130608.473269444;3.60000000000276e-12;455.495039825437;94.8644946606372;0.0;4.9231801005655;0.0570993629089841;7.9994674617158195;1010.97635026779;0.29682083025654804;0.00564080507674334;10.7923252625018;-0.321757987810772;-0.00040888520815577403;-0.00030261486955075;11.227490043640199;2.74587710223568;23.7419873464114;10.519811379911;1;janvier
67;67;2014-01-10;59343001;3.5999999046325697;6.4556088482658485;0.0;1.63923289196085e-08;3.0;3.3600755555482698;-270615.347310931;19234.4593029545;79211.2477568086;3.60000000000276e-12;76.5863863421699;93.89467719746428;0.0;2.55839913176568;0.000878963247146453;2.55839913176568;1015.2571260642999;0.0;0.0;3.76810444868675;1.39346568905244;-0.000331288884845504;0.00123611286466821;3.3122163912659;3.9040110500872;9.5853264051666;3.7836046309056495;1;janvier
74;74;2014-01-11;59343001;4.19999980926514;0.7401545268053169;0.0;5.80547211937237e-07;3.0;5.09221873706195;-205881.636778883;-37164.417484263104;33403.4695292522;3.60000000000276e-12;326.767709464978;94.4796607350071;0.0;7.32494528962162;0.102792322672113;7.32494528962162;1016.67950061798;0.0;0.0;3.4367485058665497;-0.907324534093676;2.2425883248543107e-05;0.000171536858080908;2.96589789420352;0.0799556204626739;6.65704996943442;7.34153857759964;1;janvier
81;81;2014-01-12;59343001;-0.5;0.00062496900591209;0.0;0.0;3.0;1.19874893494722;-254103.022014322;3172.37691039029;6674.52397007126;3.60000000000276e-12;10.0;90.8435607830614;0.0;0.0;0.0;0.0291050460917004;1025.99750029564;0.0;0.0;0.6208642610200029;4.87688957072585;-0.00359261718372166;0.00251727306839347;1.93760795801848;-0.105037171994995;5.48350211977959;1.27644838184335;1;janvier
88;88;2014-01-13;59343001;6.400000095367429;0.0928129398826062;0.0;6.484973550831199e-07;3.0;7.35326460248518;-176462.05903343105;238.66654279629398;132831.87760536;3.60000000000276e-12;702.162165117026;94.94456332247049;0.0;7.85164939646149;0.106698807737982;7.971538602162759;1010.8335750205999;0.0;0.0;5.57275449298346;-0.20845650456669695;-0.0019653933894282;-0.000398439680692038;9.56037206769009;2.79038735338556;18.7509402048581;10.5271975863001;1;janvier
95;95;2014-01-14;59343001;4.8000001907348615;45.664359338246896;0.0;5.888932446389922e-07;3.0;4.15026887580913;-210642.518897954;28426.6779419821;82399.8530718687;3.60000000000276e-12;99.20985626181879;95.04947131093219;0.0;0.960498319403947;0.0899704856048784;5.4597962073308;1004.2983251769999;0.0;0.0;4.19893403168225;1.11146741096639;-0.000252254987803543;0.0009191122392677039;5.3368733426933606;-1.65908335164999;11.4755862349275;6.58001425712872;1;janvier
102;102;2014-01-15;59343001;3.20000004768372;3.4499893427091;0.0;0.0;3.0;3.65052896702559;-112482.12350345199;-3822.4362917656;63858.9371220245;3.60000000000276e-12;90.29247719761072;90.7437929523946;0.0;0.0;0.0;8.0;1010.22900064468;0.0;0.0;2.2735008349265;1.25960009672189;-0.00103216627002334;0.00043339479736868397;2.38547826141268;0.972244970424987;12.224658834336903;5.53957197621776;1;janvier
109;109;2014-01-16;59343001;9.10000038146973;28.3221540939865;0.0;9.79598697766606e-07;3.0;8.02283389609809;-6229.845018301171;-24092.426611357998;89040.8829397857;3.60000000000276e-12;631.2049257466708;95.4229106563197;0.0;8.0;0.167679753545453;8.0;1000.06582557754;4.88311052322526e-05;0.0;8.681143393516379;-0.5934277188766259;7.609916539703169e-06;-7.11981268814511e-05;9.985458440184287;0.07908465303092799;18.829452039598397;11.6764273055618;1;janvier
116;116;2014-01-17;59343001;7.300000190734861;1.27123733522598;0.0;0.0;3.0;8.69857426844177;-115864.638608651;-65137.762846864105;199171.219702899;3.60000000000276e-12;1203.25501987446;88.7318303897125;0.0;7.28628139001983;0.0;7.4637795807486285;996.109675654602;0.0;0.0;7.485274660660878;-0.275790824962371;-9.32779839502327e-05;-0.000164097440082862;6.812996818720981;1.78175738185895;12.832483127713196;12.6167442702534;1;janvier
123;123;2014-01-18;59343001;6.300000190734861;0.0203116118973403;0.0;0.0;3.0;4.08596929095527;-243162.413633917;-20427.0483939945;100721.34307193;3.60000000000276e-12;233.82510452281102;87.3272329083646;0.0;0.379932392194151;0.0;7.57799543643139;999.55257526474;0.0;0.0;5.65100969023808;0.9931904893401272;-0.000575375918667873;0.0008990913608459162;7.26118179410617;-0.901797492513082;14.180092246531801;5.68008698843858;1;janvier
130;130;2014-01-19;59343001;5.800000190734861;1.29034252048603;0.0;0.0;2.0;4.00127284855709;-129477.49056645801;-8584.490394551329;68596.0280961947;3.60000000000276e-12;130.312240838479;90.548430537365;0.0;0.0;0.0;8.0;994.1533750152588;0.0;0.0;4.62495900451778;1.64887981117592;0.000646948510481441;0.00131300611132233;8.4864356106533;-4.7493663568106905;15.523866966366803;3.1477461136145;1;janvier
137;137;2014-01-20;59343001;4.59999990463257;0.0;0.0;1.70773674888804e-07;4.0;2.77076087360255;-185478.483336132;26069.1807593592;40173.8179153501;3.60000000000276e-12;48.1849224470786;94.9611062839851;0.0;2.0650034720802;0.0252061540636874;7.939985370523112;1002.79130025787;0.0;0.0;3.64381395249573;2.8156391432986703;0.0016551408641908;0.00339254737925137;4.45548980653223;2.79462891735183;11.8797050261501;-2.22942909717187;1;janvier
144;144;2014-01-21;59343001;2.4000000953674303;3.12559880260768;0.0;8.24333035337125e-07;4.0;2.96107716518516;-258385.797631341;15366.8634157221;42435.6740874428;3.60000000000276e-12;86.83222868917672;95.6445185470248;0.0;2.6267614858127404;0.15333527779521;4.41452047960521;1011.43155029221;0.00035155847666598904;0.0;3.6427415768349514;2.02263500590517;0.0013984199663243;0.00252048585352579;3.74298813015241;5.561723599584742;11.4326809179793;-0.8045078865318459;1;janvier
151;151;2014-01-22;59343001;2.0;2.41562161443652;0.0;3.71931182597045e-07;3.0;5.83118249265406;-59627.0122559838;-88407.3203102609;-16460.3890010152;3.60000000000276e-12;434.01008180550696;93.88626754040493;0.0;7.96983736455782;0.0575386662776204;8.0;1011.1146752540601;0.000927736051380634;0.000528691912223329;1.62115263119302;-0.991146285084822;-0.00022917608777324398;-1.58713944262776e-05;2.2304879125946404;-0.522475559707117;5.19674077689615;9.46191470667837;1;janvier
158;158;2014-01-23;59343001;3.5999999046325697;1.28268489186951;0.0;1.23172569942152e-06;3.0;4.02519535174286;-13125.240875193702;-15254.0471350345;15547.9906986917;3.60000000000276e-12;242.89259268759704;95.86565287341992;0.0;7.98742603550296;0.273704988415256;8.0;1012.94735075989;1.32672921314898;0.0683555431669664;3.6288823121783502;-0.729603787062957;-0.000124043141603364;-0.000124757607468236;6.56977459043184;0.0105386317379382;15.6349620676037;5.820248687344002;1;janvier
165;165;2014-01-24;59343001;2.29999995231628;29.318962241446094;0.0;0.0;4.0;4.825432118812191;-289544.036987338;15138.589675251398;106395.89018843;3.60000000000276e-12;286.10000429148204;88.0531041815768;0.0;0.265368055537298;0.0;0.265368055537298;1014.48099998474;0.0;0.0;2.05906418255814;0.8886766166305071;0.000209129781804591;0.00065494789297864;1.09288998514432;6.89243392660491;7.5858243405818895;-0.15990714624479002;1;janvier
172;172;2014-01-25;59343001;2.4000000953674303;0.0;0.0;0.0;3.0;4.71303571465617;-165953.990385759;-22241.6695486121;79635.2883305474;3.60000000000276e-12;196.81734883249698;88.84860627960752;0.0;0.0;0.0;8.0;1016.8450003814697;0.0;0.0;1.23791182726371;0.214079793993508;-0.000559621868754734;0.00015593513962806896;2.0498447352635;-2.78841061130993;13.8982007515424;6.07707158490803;1;janvier
179;179;2014-01-26;59343001;4.30000019073486;5.61903565639735;0.0;0.0;4.0;6.30333941162951;-266646.70904292;-117859.70867244901;233721.473301567;3.60000000000276e-12;1235.07720404595;75.782817609888;0.0;6.19172553344624;0.0;6.19172553344624;1014.93142557068;0.0;0.0;4.4028802193644205;0.13819155917145498;0.00111474196989392;0.00164451434602184;1.83903271675046;10.0136146505158;7.95852658271724;-2.19913994051669;1;janvier
186;186;2014-01-27;59343001;4.0;4.5981100726166115;0.0;0.0;4.0;4.103772303604471;-277054.741240134;-76778.5479470601;156792.885234989;3.60000000000276e-12;193.678072843339;82.4694097957565;0.0;0.0930562674216263;0.0;4.04708064222842;995.93362569809;0.0;0.0;3.55159190251857;0.7440543203132471;0.000563328309263026;0.00107310283275286;2.37330934077192;10.2278241314716;7.5890014356355;0.21898659408351295;1;janvier
193;193;2014-01-28;59343001;3.0;39.3408973943294;0.0;0.0;3.0;7.09729279830846;-134034.897213606;-48186.483435071386;117245.52467358099;3.60000000000276e-12;614.102531251876;92.12636189117;0.0;7.65599324971122;0.0;7.97710800523589;994.32540039215;0.0;0.0;3.1221248437453903;-0.499672222284742;0.00014484742198860902;-0.00036664033005917595;4.47833920091409;1.8379660091584296;10.2346516829739;10.2902957206196;1;janvier
200;200;2014-01-29;59343001;4.5;47.1343335386061;0.0;0.0;2.0;5.176222916089401;-111701.808154354;-31415.1058449556;104716.04206348599;3.60000000000276e-12;507.785201682841;90.615908620315;0.0;7.96986696356146;0.0;8.0;993.335124893188;0.0;2.23521567071421e-05;3.7434083782118304;-0.244730285254603;0.000212702561293314;0.00020763561642343;5.72622929721876;-6.82458774008159;12.627659574746804;3.9772842466822897;1;janvier
207;207;2014-01-30;59343001;4.0;1.96436769481803;0.0;0.0;3.0;2.98787722239087;-55500.3109649151;-30548.8892799203;29835.3502006085;3.60000000000276e-12;234.51789147478297;93.4300837414474;0.0;7.859726343634571;0.0;7.859726343634571;1000.5664749149303;0.0118164215236903;1.19210881166526e-05;3.5964410179832407;-0.37330330788745;-0.00163785773980961;0.000130977748421628;4.68621041506514;-4.20992867433369;11.6986218851798;3.99410365566382;1;janvier
214;214;2014-01-31;59343001;2.4000000953674303;34.499690603028306;0.0;2.16661468355535e-06;2.0;1.42514532696825;-234514.635058701;8640.36929936322;11759.098384126899;3.60000000000276e-12;10.0;98.32298414919741;0.0;1.69245305142975;0.408200787563164;1.69245305142975;1007.5885001564;0.0;0.0;2.08229271523668;3.3074516618995697;-0.0008884603973020891;0.00104662377804796;3.37466979533486;-1.6949362630383402;8.75571636796031;0.41706118301203693;1;janvier
221;221;2014-02-01;59343001;6.099999904632571;0.5732843035430251;0.0;0.0;3.0;10.0482241586075;-15784.8382860831;-89305.2780642392;160191.285493985;3.60000000000276e-12;1912.9146267498104;91.6459562822767;0.0;8.0;0.0;8.0;993.1789509780881;0.9153823763137792;0.0724750649351517;6.2762705989180185;-0.4096093149468061;-0.000256080743027576;-0.000209596036933476;10.2332342106103;-0.3902606143905;21.3430551582578;14.937023812832502;1;février
228;228;2014-02-02;59343001;4.099999904632569;0.04875025272304;0.0;0.0;3.0;6.04721493339784;-300429.272150949;-32510.0110380052;199950.237005028;3.60000000000276e-12;384.78020727177596;86.51516366331329;0.0;0.0;0.0;0.0;1004.22125118256;0.0;0.0;3.01865284629128;0.297744688915601;-0.00027303551480944;0.000269273535107313;2.73168033152854;1.7496246082283702;6.67714275419713;9.374707003835061;1;février
235;235;2014-02-03;59343001;2.5;0.0;0.0;1.7017066625095e-07;3.0;3.6909177857278;-260252.927195003;31778.4629319719;87871.92862109099;3.60000000000276e-12;119.232348184072;94.412093155802;0.0;0.0126109581727248;0.0125389167664586;0.0126109581727248;1014.37975013733;0.0;0.0;2.0386416810318897;2.1325209403496497;6.667633583612869e-05;0.00112231803789941;2.97749008834364;-2.32011852555717;8.20641277790037;4.7436846783772415;1;février
242;242;2014-02-04;59343001;4.6999998092651385;0.0;0.0;0.0;3.0;5.84172058733596;-254104.435319815;5168.16790134639;146083.506484836;3.60000000000276e-12;527.8175085736;89.256607176288;0.0;0.0;0.0;6.62496961689651;1001.67900001526;0.0;0.0;2.8722079401437206;0.315997201878478;-0.000155190298598499;-6.44337817764742e-05;6.06766670733726;-5.03297571838413;11.795206099748599;6.85614495746576;1;février
249;249;2014-02-05;59343001;5.800000190734861;0.0;0.0;0.0;3.0;10.0071852308565;-267304.714931626;-93422.58985177461;290961.243955985;3.60000000000276e-12;779.652527819068;79.7517822380389;0.0;0.0;0.0;8.0;994.854099882508;0.0;0.0;5.0309189560245;-0.0465612687876247;0.000234426851088479;5.95631441125359e-05;6.219336548446;-7.08838798709393;11.771397097707501;13.0431909257912;1;février
