;Unnamed: 0;date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
146304;4;2015-04-01;59343001;6.900000095367429;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146311;11;2015-04-02;59343001;5.400000095367429;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146318;18;2015-04-03;59343001;5.699999809265139;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146325;25;2015-04-04;59343001;6.400000095367429;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146332;32;2015-04-05;59343001;5.400000095367429;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146339;39;2015-04-06;59343001;8.80000019073486;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146346;46;2015-04-07;59343001;9.89999961853027;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146353;53;2015-04-08;59343001;11.5;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146360;60;2015-04-09;59343001;14.3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146367;67;2015-04-10;59343001;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146374;74;2015-04-11;59343001;10.6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146381;81;2015-04-12;59343001;10.6999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146388;88;2015-04-13;59343001;17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146395;95;2015-04-14;59343001;18.7000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146402;102;2015-04-15;59343001;13.6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146409;109;2015-04-16;59343001;9.39999961853027;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146416;116;2015-04-17;59343001;10.6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146423;123;2015-04-18;59343001;9.39999961853027;;;;;;;;;;;;;;;;;;;;;;;;;;;33;avril
146430;130;2015-04-19;59343001;14.3999996185303;8.02373437395718;;0.0;2.0;1.7201577253219098;-452216.94078105706;-433810.139181555;-322452.258280991;1634398.19210899;225.361089845544;70.00284085793861;0.0;0.0;0.0;1.81462816509155;1027.50509960213;0.0;0.0;12.328787925014801;-2.12475262320139;0.0011961586631043;0.00156008316458808;;-3.0018543934802207;7.575927283765861;-1.87170578538554;33;avril
146437;137;2015-04-20;59343001;13.8000001907349;12.684962668234;0.0;0.0;1.0;2.9573868496010096;-453920.53255814296;-503396.86550981;-404090.597187221;1656560.29867142;341.691251101722;63.7591718044492;0.0;0.0;0.0;2.23504821588526;1032.91869997101;0.0;0.0;11.7574170134833;-2.08210619194743;0.00105223711748387;0.0033924412825061803;7.162997975051099;-2.58550388931508;6.090834720135732;-4.66223728299337;33;avril
146444;144;2015-04-21;59343001;10.8000001907349;15.406828501006801;0.0;0.0;2.0;4.16504373990131;-434348.072030842;-493995.34383023;-486253.90914011;1652947.94519484;364.4546634880021;65.9113957733327;0.0;0.0;0.0;0.0382396398916752;1030.75584981956;0.0;0.0;10.786363027381102;-2.14500649957243;0.0009202845630290119;0.00288303953734152;6.7442484191057;-4.94266055940535;9.186172659399741;-4.93623504400057;33;avril
146451;151;2015-04-22;59343001;10.6999998092651;11.827481827625801;0.0;0.0;2.0;2.4493886041035697;-76114.7132419941;-152706.74214899598;-309902.45640659303;726227.303359568;306.874843406389;88.81415632927771;0.0;8.0;0.0;8.0;1022.1398247440303;0.00027344554666802203;0.0;7.412382430875589;-1.96913785560956;0.0013937803119724599;0.00104167274129792;5.465283414721509;-3.84420416116516;10.153696832062499;-2.6475037693944703;33;avril
146458;158;2015-04-23;59343001;17.3999996185303;8.68746237739084;0.0;0.0;3.0;3.67128402168136;-424218.277402043;-630849.1400800371;-295409.553515196;1671162.68441361;266.432460432181;64.07427678638571;0.0;0.0;0.0;0.409666787576205;1013.3568502716099;0.0;0.0;15.813064031214399;-1.8922424974125296;0.0013053720585529801;0.00209129611123917;6.43183576315562;2.68532780527676;8.432310235501982;5.47060038446399;33;avril
146465;165;2015-04-24;59343001;13.6000003814697;68.49498303340421;0.0;0.0;3.0;3.49818196306691;-127355.77486276599;-474292.22816425795;-202495.385116458;868874.970936302;448.615187607161;88.9709090888459;0.0;7.99711538912982;0.0;8.0;1008.56387532234;0.0304687470197679;0.0074338940794505095;12.9937802932359;-1.42173734999403;0.0009234905630609232;0.0005762817784993098;10.8329500237111;3.65570853231931;24.035867267254602;4.46571958303318;33;avril
146472;172;2015-04-25;59343001;12.8999996185303;214.872043456196;0.0;0.0;4.0;0.5711075091780611;-120556.07058391;-322480.384376826;-135406.20183611;792678.6066790209;1486.6143799278302;86.78599989224259;0.0;7.65730680426168;0.0;7.99852071005917;1007.40684997597;0.000976590066329885;0.00226978456263653;13.4140516524741;-1.67660856655992;0.0010698761275462199;0.00126384168561149;10.238145858640198;2.06467318774772;20.132396553752198;2.19983863225028;33;avril
146479;179;2015-04-26;59343001;9.89999961853027;50.8698876184128;0.0;0.0;1.0;5.46632565192487;-371910.294003605;-643462.87656379;-434884.809062241;1610337.18781233;1238.59511983839;63.0834020245288;0.0;3.23252910405185;0.0;7.99992603098852;1010.41800008774;0.0;0.0;9.54378793663533;-1.83165785080676;0.0012450675510438;0.00149138367153139;2.92612459361556;-0.6325412857440761;8.31982830047674;-9.27010764837724;33;avril
146486;186;2015-04-27;59343001;10.5;105.721040519666;0.0;0.0;4.0;5.33441295109629;-408957.852108806;-589648.060705188;-502202.1350779521;1705013.52417928;1487.5272812942599;60.726266846148796;0.0;4.51718060767128;0.0;4.5215815049795;1017.4202504539501;0.0;0.0;8.83358189029899;-1.96314086599487;0.00188190361861243;0.00232279720645827;1.40107398331168;8.48118466853701;6.98615368843276;-2.3204179000913303;33;avril
146493;193;2015-04-28;59343001;11.6000003814697;55.859994186692106;0.0;0.0;3.0;5.575757372498491;-269590.525604813;-482795.91828215297;-312422.519569216;1457283.29730337;638.175296117161;64.7102270704552;0.0;0.352437391198375;0.0;8.0;1016.55227566681;0.0;0.0;10.5888843212895;-1.77502569063027;0.000146120521596632;0.0020288506967458104;4.7866137141001115;1.97803869667222;11.5488292521268;8.55362501740456;33;avril
