;Unnamed: 0;date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
23390;3;2014-01-01;35281001;10.6000003814697;1.0769449109612;0.0;0.0;3.0;13.049678024145601;-25402.217121035;-386831.922536374;313067.160649418;124967.370049419;1938.62799711371;88.71469049846641;0.0;8.0;0.0;8.0;997.7239919787512;2.281198150064029;0.112606924682631;10.244607722678301;-0.519968951494779;0.000744159788356039;0.000209084140813287;9.751758246123812;1.6106656399931698;21.8880196609425;21.466188716786302;13;janvier
23397;10;2014-01-02;35281001;11.5;141.561366613492;0.0;0.0;3.0;4.59042188271114;-198124.78513175301;-288258.130929589;-46286.1270184516;629060.297907084;703.2918972291229;84.64819093641259;0.0;3.39958560891174;0.0;7.90499878074303;1003.4459432029699;0.0;5.29818935182629e-05;11.2173146895779;-0.931326163695987;0.0005059398543024442;-0.000171682788651149;7.68884426500392;2.74016264408056;14.9931694669867;7.273525549098848;13;janvier
23404;17;2014-01-03;35281001;11.8000001907349;251.607138427011;0.0;0.0;4.0;12.9307614448925;-276537.530578821;-775299.975043713;275569.386032819;795415.094664513;2221.40487777032;69.5281162343381;0.0;3.9440116571745096;0.0;4.2161482128543915;1005.20723632812;-0.00026482963517080696;0.0;12.2426834929673;-0.4413153794423579;0.00129519378957854;0.000302195490335987;7.37379376172122;15.131356003111696;11.574110080715402;14.4876478570622;13;janvier
23411;24;2014-01-04;35281001;9.5;5.6868353675456;0.0;0.0;4.0;12.1803462679735;-152174.094537944;-534346.9689443121;71412.2093175054;431074.50438881;447.28896386967904;87.5142473024297;0.0;6.16247170961735;0.0;8.0;997.658401133432;0.8692400846816771;0.0180262192626745;6.5606561433325;-1.08871129910813;0.0023965002534416893;7.36727061940509e-05;5.56924172122547;19.290777002969;13.5186754465103;7.936504777944419;13;janvier
23418;31;2014-01-05;35281001;9.10000038146973;3.81208900394635;0.0;0.0;3.0;7.0923426957025;-22141.641349256002;-106170.46122491303;103276.68159163;118644.21796614;930.147999881504;91.5862145382704;0.0;8.0;0.0;8.0;1005.36632378875;0.0322738786953777;0.0008025733421943348;8.817258257617029;-0.6129057335676881;0.000157942468252376;-0.00014619752969126102;9.577197990070669;0.9917756581560508;21.5164605677128;11.7263253023257;13;janvier
23425;38;2014-01-06;35281001;12.3999996185303;207.50873781288502;0.0;0.0;3.0;9.013602789906779;-198642.313119741;-477402.19397991896;86691.8981386408;685944.7832137389;2006.98444165435;84.7115321170704;0.0;5.18954901945224;0.0;6.57998475973288;1002.78096138;0.12877969687997198;0.0;13.1983666740327;-0.651282455519896;0.00139126969728957;-3.08850575919645e-05;8.76402219004161;7.20035681347782;19.7577308123327;12.791561463218601;13;janvier
23432;45;2014-01-07;35281001;13.1999998092651;90.4117714517483;0.0;0.0;3.0;6.8967696662263895;-34719.4952690602;-236061.420165182;158406.146936715;113973.53154638401;1684.36651205024;81.56205566399841;0.0;7.97705880069631;0.0;7.97705880069631;1011.16229207993;0.0205280571042289;6.0896752529516506e-05;12.3456192964015;-0.467510923366378;0.000789818552421484;0.000219378180664913;8.59681875378795;6.79050375321208;17.1062069591571;9.9408771425026;13;janvier
23439;52;2014-01-08;35281001;11.3000001907349;4.06473128911239;0.0;5.20411229686101e-07;3.0;3.04140629710636;-63961.934490293206;-164344.191172719;-125013.81950414099;453635.14579930896;297.052537739073;93.4327778345896;0.0;6.99949097422926;0.0430709596280965;8.0;1017.58339206696;0.0;0.0;10.712000235387599;-1.34900175387907;0.0009821598781999527;-0.00014316587727200504;10.696942476928301;-1.66239022943865;17.7023467866075;5.0825664693720585;13;janvier
23446;59;2014-01-09;35281001;10.3999996185303;20.5680136945739;0.0;0.0;4.0;4.32211295256538;-176344.53786629398;-279759.71335113;-19843.7270295618;499324.66237393;738.8448992134372;78.75847215483842;0.0;0.38332967244029;0.0;8.0;1015.0148681640601;0.0;0.0;10.0750138524528;-1.05340069052409;0.000856965170948731;2.22613029805458e-05;5.23193989545109;7.44467095215258;12.9614895780051;1.4089216804411495;13;janvier
23453;66;2014-01-10;35281001;5.5;3.78636917471888;0.0;9.96901812157577e-06;3.0;2.3248453602742902;-42405.386903286;-107653.0052135;-164404.208007812;374716.920570195;230.98351573705503;96.7773003462213;0.0;8.0;1.75312440396818;8.0;1017.3151829719501;-7.709518797584643e-05;6.61709581226286e-07;6.49120543349762;-1.32901093710439;0.00025502192698187204;-0.000557258613179781;4.94837398678066;-2.55460306516784;10.793571993708598;3.3207856503854503;13;janvier
23460;73;2014-01-11;35281001;9.39999961853027;6.933533463889071;0.0;1.82271610941685e-06;1.0;0.6901263111513659;-61937.0593506696;-115771.231989115;-131570.141337008;347400.289185792;340.089961411255;94.5684241353657;0.0;7.96737936897865;0.32443867692336603;7.96737936897865;1021.8066281478101;0.0014095241203904401;3.7252902984619103e-06;7.969765979826549;-1.54172915049571;0.001211555702044;0.0001972173583084;6.74132457971576;1.24001360618578;11.8652206011939;-1.81882522773563;13;janvier
23467;80;2014-01-12;35281001;10.6999998092651;8.00175674523785;0.0;0.0;3.0;5.57669486046479;-28471.415531426803;-175597.402237594;-59640.028640390185;336690.617497773;618.147112459643;91.9482776130288;0.0;8.0;0.0;8.0;1015.66751817703;0.000500235080494311;0.0;8.94300409712798;-1.14476666798237;0.0008979858384069651;0.000144734914705654;10.1881337943583;-1.5969462765188;12.830355778087304;9.41118718988969;13;janvier
