;Unnamed: 0;date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
142036;6;2015-04-01;75114001;9.30000019073486;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142043;13;2015-04-02;75114001;8.10000038146973;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142050;20;2015-04-03;75114001;9.19999980926514;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142057;27;2015-04-04;75114001;4.099999904632569;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142064;34;2015-04-05;75114001;5.400000095367429;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142071;41;2015-04-06;75114001;7.199999809265139;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142078;48;2015-04-07;75114001;8.89999961853027;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142085;55;2015-04-08;75114001;10.3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142092;62;2015-04-09;75114001;12.1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142099;69;2015-04-10;75114001;12.6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142106;76;2015-04-11;75114001;9.19999980926514;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142113;83;2015-04-12;75114001;12.1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142120;90;2015-04-13;75114001;13.3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
142127;97;2015-04-14;75114001;15.1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;31;avril
