date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
2015-04-01;6088001;15,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-01;31069001;11,1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-01;33281001;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-01;35281001;13,6999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-01;59343001;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-01;67124001;9;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-01;75114001;11,3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-02;6088001;15,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-02;31069001;14,6999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-02;33281001;11,6999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-02;35281001;10,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-02;59343001;6;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-02;67124001;10;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-02;75114001;10,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-03;6088001;15,1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-03;31069001;11,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-03;33281001;12,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-03;35281001;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-03;59343001;6,19999980926514;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-03;67124001;6;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-03;75114001;9,89999961853027;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-04;6088001;14,1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-04;31069001;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-04;33281001;11,3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-04;35281001;10;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-04;59343001;7,80000019073486;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-04;67124001;9,89999961853027;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-04;75114001;8,80000019073486;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-05;6088001;13,3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-05;31069001;12,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-05;33281001;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-05;35281001;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-05;59343001;10;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-05;67124001;9,30000019073486;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-05;75114001;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-06;6088001;14;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-06;31069001;15,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-06;33281001;15,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-06;35281001;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-06;59343001;11,6999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-06;67124001;10,6999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-06;75114001;13,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-07;6088001;15,1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-07;31069001;16,2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-07;33281001;17,2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-07;35281001;15,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-07;59343001;11,6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-07;67124001;13,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-07;75114001;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-08;6088001;15,1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-08;31069001;16,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-08;33281001;17,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-08;35281001;17,7999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-08;59343001;15,3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-08;67124001;17,2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-08;75114001;18,7000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-09;6088001;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-09;31069001;16,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-09;33281001;18,2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-09;35281001;19,1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-09;59343001;18,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-09;67124001;20,2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-09;75114001;19,1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-10;6088001;15,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-10;31069001;15,6999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-10;33281001;16,2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-10;35281001;12,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-10;59343001;12,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-10;67124001;14;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-10;75114001;13,1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-11;6088001;15,6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-11;31069001;20,2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-11;33281001;20,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-11;35281001;14,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-11;59343001;14;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-11;67124001;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-11;75114001;16,7999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-12;6088001;17,7000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-12;31069001;22,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-12;33281001;24,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-12;35281001;18,6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-12;59343001;12,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-12;67124001;19,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-12;75114001;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-13;6088001;16,7999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-13;31069001;25,2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-13;33281001;26,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-13;35281001;22;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-13;59343001;20,6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-13;67124001;19,7999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-13;75114001;22,2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-14;6088001;16,7999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-14;31069001;21,7000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-14;33281001;24,2000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-14;35281001;23,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-14;59343001;23,2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-14;67124001;23,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-14;75114001;23,1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-15;6088001;16,1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-15;31069001;20;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-15;33281001;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-15;35281001;22,1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-15;59343001;16,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-15;67124001;22,2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-15;75114001;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-16;6088001;17,6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-16;31069001;16,7000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-16;33281001;15,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-16;35281001;16,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-16;59343001;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-16;67124001;17,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-16;75114001;17,7000007629395;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-17;6088001;17,6000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-17;31069001;19,2999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-17;33281001;16,7999992370605;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-17;35281001;15,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-17;59343001;13;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-17;67124001;13,3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-17;75114001;14,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-18;6088001;15,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-18;31069001;13,3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-18;33281001;15,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-18;35281001;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-18;59343001;11,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-18;67124001;15,3000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-18;75114001;15,8999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;35;avril
2015-04-19;6088001;16,3999996185303;1,50901510292902;;0;3.0;6,45976315467297;-460340,97005606;-309417,8908968;-265264,224155441;2894237,79446887;205,314200520281;64,9783621781807;0;0,000352577344905716;0;0,000352577344905716;1020,86923348797;0;0;15,5784569972226;-0,949483537025117;-0,00100104459337906;0,00764766453741943;;3,27091589255722;9,05930165613245;7,07554477421945;35;avril
2015-04-19;31069001;16;171,333508515205;;0;1.0;1,46526077858643;-620963,556577324;-703852,597316803;-657605,823483288;2532885,9718878;885,989090144812;51,9580212858146;0;1,28083325150109;0;1,28083325150109;1022,91564623449;0;0;19,4772125261947;-4,79187154333416;0,000771534750482202;-0,00107074636279989;;-1,90210032550429;14,4321305184426;-4,07094942929416;35;avril
2015-04-19;33281001;16,7999992370605;83,0689423444347;;0;3.0;2,76890611191189;-316748,039489125;-571884,35613401;-595472,625365377;1989813,31003075;721,584158366664;64,5824663367643;0;5,11627229561581;0;5,11763373084408;1023,38877663517;0;0;16,2642240325333;-3,49395175830261;-0,00511282219047835;-0,00159428643479445;;-4,08309700603583;17,0862974367915;4,43392258967311;35;avril
2015-04-19;35281001;17,2999992370605;50,9564555979291;;0;1.0;3,17113251449786;-473096,678978799;-774913,861844076;-658225,847163073;2325311,45967352;766,298630963631;55,6072851381317;0;0,0869254869473115;0;0,0869254869473115;1024,40780475929;0;0;16,989605258433;-2,30087789316323;0,00340068275130393;0,00159174847682292;;-2,60308141208952;14,6055227083507;-5,83631669209168;35;avril
2015-04-19;59343001;17,2000007629395;43,7247807015943;;0;2.0;4,45770770779213;-499240,76538968;-1075206,85387129;-506933,152693508;2276159,84160113;831,1473613181;47,4119915683305;0;0;0;6,79466006228138;1027,67044963913;0;0;16,7361666904162;-2,14292389732904;0,0025509097212854;0,00429995465116857;;-6,62696797907482;8,56070421636105;-3,4771898299341;35;avril
2015-04-19;67124001;17,7000007629395;58,0463543245589;;0;1.0;3,44585246436239;-509198,898132326;-900877,37868117;-625767,696121229;2357823,04367828;973,93230727362;42,7887073681629;0;0;0;4,80604992905274;1025,21061653137;0;0;16,7755849354232;-2,47956927710043;0,00182441462142183;-0,000229858005127665;;-4,2807900839835;9,84420968650374;-4,88502350950153;35;avril
2015-04-19;75114001;20,1000003814697;55,1976574012222;;0;2.0;2,62838989556091;-597562,040391383;-165894,188256646;-961906,483530392;2531794,00392138;749,552949445064;34,6056357573618;0;0;0;0;1024,95756555712;0;0;18,2972057974259;-2,9243111283273;-0,00178793506753593;9,61098917678094e-05;;-5,93041939606973;7,67373257064356;-2,56788635177422;35;avril
2015-04-20;6088001;16,8999996185303;0,327943410083766;0;0;3.0;1,03220728684356;-438722,555808072;-173329,055066118;-159263,472070704;2877808,85262584;32,9022511187954;72,7593586134146;0;0;0;0;1024,90514847969;0;0;15,3241017486549;1,97979084103007;-0,000918351021663319;0,0165617784779035;9,32572392891745;-0,928536436855259;11,265478232679;1,64605847654464;35;avril
2015-04-20;31069001;20,2000007629395;129,98801956449;0;0;2.0;2,59860306184678;-613431,27297145;-819703,816405566;-665996,877731681;2575155,42657328;667,906337321792;41,1528344269002;0;0;0;0;1024,21018032074;0;0;22,703145693343;-4,45130429722902;0,00160814043742211;-0,00105271288930833;10,3118351087231;-4,94414163926558;11,2976886151268;-2,63764794380496;35;avril
2015-04-20;33281001;21,7000007629395;177,580692498346;0;0;2.0;3,40204818313318;-521347,244784526;-801650,900188879;-682760,120216318;2473607,4739703;744,03414633414;47,0762413642594;0;0;0;0;1024,5588343649;0;0;22,4888668491412;-3,78548475347691;-0,00612712614045953;-0,00257221454775771;10,6733519397465;-6,38780200220894;14,1165641173116;-1,61622809000881;35;avril
2015-04-20;35281001;20,3999996185303;44,6010022131655;0;0;2.0;4,54874570843575;-478786,139202652;-965500,663928405;-582216,087652315;2355850,37149548;925,029091698652;44,8660964808143;0;0;0;0;1028,8622699675;0;0;19,5374759465547;-2,07823965608187;0,00195719672179063;0,0024783727117982;6,43033857469674;-7,96901726523356;10,3814239255262;-3,05753728697527;35;avril
2015-04-20;59343001;17,2999992370605;23,5423916048815;0;0;1.0;4,34835619519099;-489811,583045779;-1084678,39019984;-490998,240036487;2285774,17206967;499,930603050974;49,9935000036262;0;0;0;0,0148741781641658;1032,83405027313;0;0;15,4698837798596;-2,22286587474022;0,000102442725687437;0,00576314889684721;7,4730760517715;-4,66722810505053;6,92202365100549;-5,62660268903892;35;avril
2015-04-20;67124001;20,6000003814697;54,7837354484962;0;0;1.0;3,82480366397058;-506393,190238954;-1027288,23922347;-577496,238254554;2380850,24015808;1022,44503394235;43,6666249937842;0;0;0;0,0610703819034593;1029,26826008834;0;0;18,6401791350597;-2,39376801183976;0,00235257629436998;-0,00074990772031946;7,22946371018191;-3,23185442946852;10,3875303953537;-6,14408199046742;35;avril
2015-04-20;75114001;20,3999996185303;71,8351135422489;0;0;1.0;3,00426757317152;-575259,871948776;-166933,676796104;-1024995,66406535;2518035,49236059;999,082042604604;42,2619432179802;0;0;0;0;1030,26766813124;0;0;19,24101772654;-2,98484107904664;-0,0017038680469356;-0,00101111699124473;6,77356243285806;-4,94807609697818;10,2977553871151;-5,25458489073391;35;avril
2015-04-21;6088001;17;0,982512566610233;0;0,000128179741752674;2.0;2,78081913756502;-274390,323260078;-156031,559347632;-324491,015607849;2674092,67538118;82,5663487659778;98,8599014643341;0;3,94533945540701;4,67275646468605;6,03028443084164;1023,29991436431;0;0;10,6672158042535;0,260152321633454;-0,000718348820108059;0,0156297663567546;10,3532909805195;-3,95129333593651;10,3095739119162;0,934034376201462;35;avril
2015-04-21;31069001;19;70,9173567568062;0;0;3.0;5,7547442123856;-514687,768734514;-823095,162863674;-816277,261430501;2562492,20625943;577,542879054628;46,9750470303894;0;0;0;1,0191898763479;1019,27880739022;0;0;21,7990831488553;-4,14659837142935;0,00116389252375311;0,000306118068220752;10,4363244564009;-6,30835802633192;15,1837754129233;8,12511722472208;35;avril
2015-04-21;33281001;22,6000003814697;72,4118059467901;0;0;2.0;3,76556119691511;-532555,34954269;-794781,378601309;-726135,46552635;2484783,12263609;607,156769600887;39,1840275994221;0;0;0;7,00262591764651;1018,96784339571;0;0;22,1583869686909;-3,9285705260233;-0,00645972922847984;-0,0014550837415069;7,52480643765956;-7,07668155455943;14,3509158052323;3,19266029441264;35;avril
2015-04-21;35281001;20,6000003814697;31,5080620194051;0;0;2.0;4,93420644570006;-454710,940295813;-867541,041224494;-691645,730560293;2352903,7871747;643,084623493111;54,5328433997613;0;0;0;6,82587847733533;1022,372370542;0;0;20,0667426427786;-2,2682615354424;0,00171486549870862;0,00303035676118984;8,37390699828631;-9,03968177072963;11,4324544922365;-1,35404645469683;35;avril
2015-04-21;59343001;13,3999996185303;42,6560636750936;0;0;2.0;5,4243360152876;-453777,051542013;-941861,455746118;-658234,978825805;2265285,38886654;828,504475042178;58,328555636149;0;0,0120192244208071;0;6,13912077542597;1029,6789499958;0;0;13,983313673788;-2,34308029418068;0,00182218639060778;0,00492892000498817;6,40631829768438;-6,80867378353286;10,9475912457701;-5,90639636039669;35;avril
2015-04-21;67124001;18,7999992370605;43,8746907552718;0;0;1.0;2,84369498658671;-517174,139888766;-945567,35351943;-627204,019935614;2403987,77386856;692,848024833016;42,8399016245747;0;0;0;0,0256276093120263;1025,25244979858;0;0;17,4184619593231;-2,54960685783595;0,00207518786731677;-0,000352451044250513;6,23495959399733;-2,22992735786833;8,16697553574341;-6,04084116069132;35;avril
2015-04-21;75114001;18,7999992370605;47,9500148131263;0;0;2.0;4,03354332269526;-575500,400427041;-177243,480312673;-1154198,31330775;2545129,4717738;655,78751737118;37,9177903348791;0;0;0;0;1025,83936797941;0;0;19,237380558983;-2,9600787092587;-0,00141228199760296;-0,00140623513085334;7,6851390144294;-6,38216136463052;8,99425364340186;-6,31678816588103;35;avril
2015-04-22;6088001;17,1000003814697;2,74173110496494;0;0;2.0;4,45220356047909;-393524,328442101;-164095,975087169;-284395,181738869;2711103,77412987;242,766299358338;85,7693947195457;0;0,27961855901909;0;7,09000334304727;1016,34390795338;0;0;14,1945395030831;-1,09617945547143;-0,000385387716155077;0,00842590309331498;9,48153748459447;-5,52742628382114;18,0329155837681;1,99012174391103;35;avril
