date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
2015-04-01;6088001;14,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-01;31069001;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-01;33281001;8,80000019073486;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-01;35281001;10,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-01;59343001;6,59999990463257;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-01;67124001;6,90000009536743;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-01;75114001;10,1000003814697;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-02;6088001;13,8000001907349;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-02;31069001;10,1999998092651;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-02;33281001;9,69999980926514;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-02;35281001;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-02;59343001;5;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-02;67124001;3,20000004768372;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-02;75114001;8,69999980926514;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-03;6088001;14,3999996185303;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
2015-04-03;31069001;9,30000019073486;;;;;;;;;;;;;;;;;;;;;;;;;;;32;avril
