date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
2014-01-01;6088001;8,60000038146973;10,6117882242102;0;0;2.0;3,21651528225018;-118643,445703982;-141998,955690141;-36044,9127769449;32;274,94728620246;76,7372060453041;0;7,84297411308105;0;7,97311095039522;1017,71253018906;9,83631780398975e-05;0,000404258423985896;11,7858847875956;-1,23862413782262;0,000606064497893583;-0,00194437175375717;8,47844013834549;-5,17892220469453;16,0565288431535;1,01924742156367;17;janvier
2014-01-01;31069001;10;0,277794749058553;0;0;3.0;5,79398181267499;-168413,227842808;-31025,5384651125;98617,9862675071;11665,1949215382;1637,43935869431;79,3439922097664;0;1,74681464331463;0;8;1011,16632629395;0;0;9,8288630882484;-0,544146303325137;0,00107552760219199;5,88836981071806e-05;9,34804192476747;-5,33489571061245;17,9096343576703;8,25094707005496;17;janvier
2014-01-01;33281001;11,1999998092651;5,56573396406178;0;0;3.0;6,41787397639349;-183490,999874957;-170395,517296253;251457,355313942;22874,015625;849,613822855114;82,583146669203;0;7,07329566599187;0;8;1006,08472532272;0,156736440774866;0,0267308252114656;10,8905565443509;-0,15545668854655;0,00295666825621562;0,00038586916292971;10,6286127276779;0,242433986865142;22,2955918669459;11,2689668043757;17;janvier
2014-01-01;35281001;11,3000001907349;42,1977183244709;0;0;3.0;11,9520375155403;-14481,3645778894;-268530,035809456;315735,608891606;288;1397,221379308;91,1039227375447;0;8;0;8;993,369616978751;0,731884427057149;0,0721810438926783;10,3706595222999;-0,482273077966058;0,000390446814882147;5,87523329485558e-05;11,2324625065345;2,06536641665866;20,6169125137221;21,7693217363969;17;janvier
2014-01-01;59343001;8,89999961853027;0;0;0;3.0;12,2983639443892;-22225,5962890089;-152794,405781775;228772,185547948;32;1190,06242051117;85,108723588297;0;7,0588560208203;0;8;998,581125450134;0;0;8,46576287537767;-0,346767325101156;-0,000228584906295287;2,00140937195413e-05;8,82682604163904;-0,937265756431882;19,8544047784799;17,9097406130298;17;janvier
2014-01-01;67124001;6,5;0;0;2,92506646126766e-07;3.0;2,78643296030386;-234565,546875001;24473,7395114904;36619,1517601023;32;91,2623946135875;95,125405718511;0;0,0240384615384615;0,0325875862745261;7,88908796479716;1010,66781290129;0;0;4,97085264160853;2,7581778685926;0,00113811080724164;-0,000263986806453472;7,56801101832536;0,350390115556338;13,5053574597696;3,68128730147874;17;janvier
2014-01-01;75114001;10,3999996185303;0,0219103275430821;0;0;3.0;7,11389081287024;-86392,3161154087;-87589,1979976897;98854,7411319648;29,9235180132082;1020,18328989388;76,9404511568341;0;7,49088666226827;0;8;1001,4245905304;0,00767631768530874;0;9,98105555248353;-0,899434185729879;0,000885001027516861;0,00183827910536199;8,54773955402163;0,312881943608792;19,9671470732146;14,8689787854348;17;janvier
2014-01-02;6088001;9,80000019073486;6,61283938812999;0;0;2.0;4,6525326112848;-74779,0665165177;-137072,098737951;-46191,1695098843;156,19892001153;302,577738601423;88,8527861900202;0;7,7235542392801;0;7,72965130153746;1014,87797755028;0,00189483682879661;0;11,6718966514378;-1,33300763601255;0,000236095467747815;-0,00223802385953622;10,5540882487527;-6,71765957271411;19,474939761094;-1,41070618597496;17;janvier
2014-01-02;31069001;11,1000003814697;0;0;0;2.0;2,74913158324244;-278416,12876869;-25428,5369096847;39850,1407960655;21329,953125;300,480527127776;79,1622074877777;0;0;0;7,97105173712043;1011,22527435303;0,000251524892860284;0;12,069769539512;0,151173601430513;0,00138245387050973;-0,000473360520992292;10,4381643623268;-3,85584697271986;17,2577199668617;3,42835636256455;17;janvier
2014-01-02;33281001;11,8000001907349;0;0;0;3.0;3,39929139327235;-288458,389924344;-24029,8892603875;106069,688512312;27073,3384265453;188,624446740707;88,2434194416164;0;0,00109465958098691;0;7,14880587892849;1008,65274293423;-0,000289175099112394;0;11,6137365031077;0,084250473682534;0,00318634304393854;0,000175999497654273;9,07056797334578;-0,373295621469443;16,9286929897783;5,87107548027891;17;janvier
2014-01-02;35281001;11,3000001907349;5,13715982472227;0;0;3.0;7,14585865026481;-117956,093202114;-68382,197270513;150051,093923092;6722,53124999996;797,310459772456;90,1469591982039;0;6,21005681048885;0;6,48815460478595;1002,48909722657;0,0516060093000295;0,000250990436960108;10,2859166141612;-0,411807101593697;0,000216560763977508;0,000376228192049361;8,90070834093569;0,997646289488132;17,9149901024175;11,5074986032828;17;janvier
