date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
2014-01-01;6088001;7,80000019073486;3,72209609512323;0;0;2.0;4,15924633159213;-100526,182755231;-147613,019109006;-37766,554436204;0;211,120523726334;80,6705765579181;0;6,90141746250376;0;7,96954469947997;1017,69437705994;0,193356414054497;0,0371180971173863;11,4014711375718;-1,26049978058926;0,000895191725710413;-0,00269994356861528;8,98220369693229;-5,59670851725602;16,7651390724422;-2,2281260078334;18;janvier
2014-01-01;31069001;9,89999961853027;0;0;0;3.0;5,94887892207864;-111119,264653489;-26002,7332004309;122364,353854388;0;1688,51844454716;79,4421471820457;0;0,437998574168261;0;8;1010,45468483732;0;0;9,62020356110975;-0,489457563136172;0,000916888414219191;0,000124585415080091;10,182272973667;-5,99920461857501;19,3125885903732;8,53948243173675;18;janvier
2014-01-01;33281001;11,3999996185303;0,69929374300135;0;0;3.0;6,3639902099364;-50646,5481681522;-247465,39424644;257552,219998524;0;746,823811736082;88,6432088751358;0;7,69132639994673;0;8;1005,52464479446;0,591864079615564;0,023653180933617;10,2784056215357;-0,141215227438179;0,0027574167662363;-0,000125904817772757;10,5230232901902;1,28163708183769;22,6010420799134;10,7841979923157;18;janvier
2014-01-01;35281001;12;43,4398051451467;0;0;3.0;12,9525355175711;-12737,944495976;-224971,166356921;292067,673344731;0;1364,36930534123;90,5468571749001;0;8;0;8;992,210777968722;1,06245032648075;0,0180888111968869;10,751792262983;-0,460188393534056;0,000485557493028401;-0,000197602420431048;11,1595190501881;4,47621859278702;20,1334591551768;20,9948369369014;18;janvier
2014-01-01;59343001;9,39999961853027;0;0;0;3.0;12,5923207570295;-65266,4685352751;-183687,327852248;292549,960704327;0;1195,61248126022;84,2329195811279;0;7,67529490121071;0;8;997,622775460815;0;0,000619595992930696;8,64271558985047;-0,29475569531121;-0,00037205995871757;0,000128168759398017;8,83646503627335;-0,540390008095531;20,1297176784274;18,4822397657506;18;janvier
2014-01-01;67124001;7,69999980926514;0;0;2,92056938633357e-08;3.0;3,32195267842873;-194965,56394577;34036,9687500005;51764,2635955818;0;53,6105972202456;94,8407031161083;0;0,00377010207171366;0,00340377028987899;8;1010,05728750154;0;0;4,11694604415392;3,63821060578628;0,00143297674408389;5,41351316996755e-05;7,51035501600711;-0,754071904419104;13,665465323953;3,94567088947223;18;janvier
2014-01-01;75114001;9,69999980926514;1,25017932933405;0;0;3.0;7,61303243810521;-109013,825748145;-95647,6523361809;119691,237067762;0;1095,69823802204;76,391267914006;0;3,63234957248167;0;8;1000,41824081421;0,0190009807017753;0;9,82157642221839;-0,752893224679719;0,00105923408458158;0,00168414360173284;8,07967683222626;0,275584424577592;19,4985686588807;15,8735777691765;18;janvier
2014-01-02;6088001;9,69999980926514;4,19194012465586;0;0;2.0;4,34176925393028;-67964,3182914246;-143060,361111876;-44695,6092390982;0;296,401611420151;87,6639801150475;0;7,69431149580697;0;7,69527058039113;1015,53252042344;-0,00189483682879661;2,50150497537988e-07;11,6214898092008;-1,26793499309042;0,000742529376011378;-0,00297584578316926;10,5272483529421;-6,59854645389799;18,9636947281251;-0,980366993609084;18;janvier
2014-01-02;31069001;11,6000003814697;0,014822852467661;0;0;2.0;3,90427010375371;-237744,358113214;6810,91825565691;49870,1997992993;0;365,406703387703;81,1489551267646;0;0;0;7,98772612746699;1011,38125;0;0;11,1951679785563;0,499206147619072;0,000794374193608823;-0,000200112162880456;10,4395601496152;-4,63022047191089;18,6415075659752;3,93074491391536;18;janvier
2014-01-02;33281001;11,3000001907349;0;0;0;3.0;4,59554983821248;-259889,737256057;2813,55988393142;160309,148229109;0;244,456389486064;91,0237577764363;0;0,164850630352507;0;7,96048295540046;1008,37458619118;0;0;10,8534217232708;0,0246168440095982;0,00250366260312904;0,000480606896297951;10,7156907137484;-3,10965691932762;17,9398877069173;6,79555388289377;18;janvier
